,workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded,part_keywords
10409,user_903,Its handle is straighter,3OSWBBLG1GQCL9XZKAOUEKV1M68XDR,32.0,ce57682fdc1209731395331ebe4786cd,knife,ShapeNet,dce941899bcb752dfe474f09e3f3ac9a,knife,ShapeNet,False,knife/ShapeNet/dce941899bcb752dfe474f09e3f3ac9a,knife/ShapeNet/ce57682fdc1209731395331ebe4786cd,True,knife,knife,0,"['its', 'handle', 'is', 'straight', '-er']",5,its handle is straight -er,train,train,train,train,"[1, 5, 29, 7, 114, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10412,user_1312,Target has a wider blade,3LWJHTCVCEFPAWAJP2OS8C2T1B8FQK,1529.0,9dc11afe70cf097e497c98fff4316992,knife,ShapeNet,17c4163247e9237d4b7644126b1d71e0,knife,ShapeNet,False,knife/ShapeNet/17c4163247e9237d4b7644126b1d71e0,knife/ShapeNet/9dc11afe70cf097e497c98fff4316992,False,knife,knife,0,"['target', 'has', 'a', 'wide', '-er', 'blade']",6,target has a wide -er blade,train,train,train,train,"[1, 11, 24, 26, 83, 9, 572, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10413,user_221,The handle is round.,30BUDKLTXFO8BWRPAZGJSJM2TE55EE,68.0,6f8b660661269406504c6b6d62466c67,knife,ShapeNet,89c6acb3635f9a85c15cf6e5ad80f2da,knife,ShapeNet,False,knife/ShapeNet/89c6acb3635f9a85c15cf6e5ad80f2da,knife/ShapeNet/6f8b660661269406504c6b6d62466c67,True,knife,knife,0,"['the', 'handle', 'is', 'round']",4,the handle is round,test,train,test,train,"[1, 10, 29, 7, 134, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10414,user_677,The target's butt is wider in lenght than the rest of the handle,39K0FND3AJ83TQVJMTVJD27XUWQAMB,90.0,6f8b660661269406504c6b6d62466c67,knife,ShapeNet,89c6acb3635f9a85c15cf6e5ad80f2da,knife,ShapeNet,False,knife/ShapeNet/89c6acb3635f9a85c15cf6e5ad80f2da,knife/ShapeNet/6f8b660661269406504c6b6d62466c67,True,knife,knife,0,"['the', 'target', ""'s"", 'butt', 'is', 'wide', '-er', 'in', 'length', 'than', 'the', 'rest', 'of', 'the', 'handle']",15,the target 's butt is wide -er in length than the rest of the handle,test,train,test,train,"[1, 10, 11, 12, 1387, 7, 83, 9, 90, 155, 131, 10, 1154, 38, 10, 29, 2, 0]",handle
10416,user_1427,The handle has grooves for finger grip.,3DY46V3X3RB8FDYWZYNGOPGPGK655B,36.0,47f56f25d4582327cb77d096d6538915,knife,ShapeNet,1574b4bc968ff33b33ae329611c23135,knife,ShapeNet,False,knife/ShapeNet/1574b4bc968ff33b33ae329611c23135,knife/ShapeNet/47f56f25d4582327cb77d096d6538915,True,knife,knife,0,"['the', 'handle', 'has', 'grooves', 'for', 'finger', 'grip']",7,the handle has grooves for finger grip,train,train,train,train,"[1, 10, 29, 24, 1426, 259, 1382, 1400, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10419,user_803,The handle is much wider.,3FIJLY1B6WX4AK94PP9387CJWJ1PFQ,55.0,824ef824c95632932ec2ef9f7cbb064a,knife,ShapeNet,ceeb38ab7929361e76ec14627bf6bbcb,knife,ShapeNet,False,knife/ShapeNet/ceeb38ab7929361e76ec14627bf6bbcb,knife/ShapeNet/824ef824c95632932ec2ef9f7cbb064a,False,knife,knife,0,"['the', 'handle', 'is', 'much', 'wide', '-er']",6,the handle is much wide -er,train,train,train,train,"[1, 10, 29, 7, 59, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10420,user_1886,The handle is curved,3X08E93BHXB0HLYO907Q818P8BS66A,106.0,824ef824c95632932ec2ef9f7cbb064a,knife,ShapeNet,ceeb38ab7929361e76ec14627bf6bbcb,knife,ShapeNet,False,knife/ShapeNet/ceeb38ab7929361e76ec14627bf6bbcb,knife/ShapeNet/824ef824c95632932ec2ef9f7cbb064a,False,knife,knife,0,"['the', 'handle', 'is', 'curved']",4,the handle is curved,train,train,train,train,"[1, 10, 29, 7, 51, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10421,user_419,The knife's handle has two holes in it.,3BQU611VFRDAHN2K5EDECLQTODA991,45.0,42d9f9c31522d61e8cf144cdbb59254f,knife,ShapeNet,ae7a91523600106259bc1c849ab4dd16,knife,ShapeNet,False,knife/ShapeNet/ae7a91523600106259bc1c849ab4dd16,knife/ShapeNet/42d9f9c31522d61e8cf144cdbb59254f,True,knife,knife,0,"['the', 'knife', ""'s"", 'handle', 'has', 'two', 'holes', 'in', 'it']",9,the knife 's handle has two holes in it,train,train,train,train,"[1, 10, 1383, 12, 29, 24, 17, 234, 90, 23, 2, 0, 0, 0, 0, 0, 0, 0]",handle
10422,user_1074,The handle has large rivets in the center,3BV8HQ2ZZYU14NARZDO2O6AB4UKA66,122.0,42d9f9c31522d61e8cf144cdbb59254f,knife,ShapeNet,ae7a91523600106259bc1c849ab4dd16,knife,ShapeNet,False,knife/ShapeNet/ae7a91523600106259bc1c849ab4dd16,knife/ShapeNet/42d9f9c31522d61e8cf144cdbb59254f,True,knife,knife,0,"['the', 'handle', 'has', 'large', 'rivets', 'in', 'the', 'center']",8,the handle has large rivets in the center,train,train,train,train,"[1, 10, 29, 24, 94, 1405, 90, 10, 165, 2, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10425,user_903,Its handle is shorter,30LSNF239WOSS4AOOZ4CFRHI12H2IP,108.0,a05ea45d396c86784e52b614e584a543,knife,ShapeNet,6128958f839431276978912735020245,knife,ShapeNet,False,knife/ShapeNet/6128958f839431276978912735020245,knife/ShapeNet/a05ea45d396c86784e52b614e584a543,False,knife,knife,0,"['its', 'handle', 'is', 'short', '-er']",5,its handle is short -er,train,train,train,train,"[1, 5, 29, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10427,user_1311,The target blade has no serrated edges,3S06PH7KSTX4V8C6DH3NJBR0HRX1D7,95.0,9746101f20473d346bbd83c2bc4c3b2e,knife,ShapeNet,b5090018439903e0202be79d8b285c1e,knife,ShapeNet,False,knife/ShapeNet/b5090018439903e0202be79d8b285c1e,knife/ShapeNet/9746101f20473d346bbd83c2bc4c3b2e,True,knife,knife,0,"['the', 'target', 'blade', 'has', 'no', 'serrated', 'edges']",7,the target blade has no serrated edges,test,train,test,train,"[1, 10, 11, 572, 24, 123, 824, 325, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10429,user_803,the handle is curvier,35USIKEBNT98O64G8HT7ACUB35O6NZ,61.0,b31cf3ccb489ba2e7b635ec9828c6ec2,knife,ShapeNet,d04de9ffdb1f36c1deef0cfd16bc41f6,knife,ShapeNet,False,knife/ShapeNet/d04de9ffdb1f36c1deef0cfd16bc41f6,knife/ShapeNet/b31cf3ccb489ba2e7b635ec9828c6ec2,True,knife,knife,0,"['the', 'handle', 'is', 'curvy', '-er']",5,the handle is curvy -er,train,train,train,train,"[1, 10, 29, 7, 179, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10430,user_903,Its handle is curvier,3T111IHZ5GJGLNY6ZVD036QNUZP9RX,95.0,b31cf3ccb489ba2e7b635ec9828c6ec2,knife,ShapeNet,d04de9ffdb1f36c1deef0cfd16bc41f6,knife,ShapeNet,False,knife/ShapeNet/d04de9ffdb1f36c1deef0cfd16bc41f6,knife/ShapeNet/b31cf3ccb489ba2e7b635ec9828c6ec2,True,knife,knife,0,"['its', 'handle', 'is', 'curvy', '-er']",5,its handle is curvy -er,train,train,train,train,"[1, 5, 29, 7, 179, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10432,user_1651,The blade is less sharp,3GGAI1SQEXRRM5SH67RAJXXLUYYCM0,214.0,1574b4bc968ff33b33ae329611c23135,knife,ShapeNet,423adc73596672f08bad9bd0c4ab8e3c,knife,ShapeNet,False,knife/ShapeNet/423adc73596672f08bad9bd0c4ab8e3c,knife/ShapeNet/1574b4bc968ff33b33ae329611c23135,False,knife,knife,0,"['the', 'blade', 'is', 'less', 'sharp']",5,the blade is less sharp,train,train,train,train,"[1, 10, 572, 7, 229, 206, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10433,user_1427,The blade is serrated.,33PPUNGG3AYVREGJ3T7ZGUSG94ERZZ,25.0,74a175fcc024644cc34b900bb2492e,knife,ShapeNet,2514540f36b2ced12f8c68dc62edc38,knife,ShapeNet,False,knife/ShapeNet/2514540f36b2ced12f8c68dc62edc38,knife/ShapeNet/74a175fcc024644cc34b900bb2492e,True,knife,knife,0,"['the', 'blade', 'is', 'serrated']",4,the blade is serrated,train,train,train,train,"[1, 10, 572, 7, 824, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10435,user_903,Its handle is shorter,3FE2ERCCZZ1YGXMXOSSTV1LXOGXOP8,41.0,3ef87a241213eb129f30f02514717f00,knife,ShapeNet,e43c5d6241344913c40c6b891c4913bd,knife,ShapeNet,False,knife/ShapeNet/e43c5d6241344913c40c6b891c4913bd,knife/ShapeNet/3ef87a241213eb129f30f02514717f00,False,knife,knife,0,"['its', 'handle', 'is', 'short', '-er']",5,its handle is short -er,train,train,train,train,"[1, 5, 29, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10436,user_1074,The blade of the knife is serrated,3LWJHTCVCEFPAWAJP2OS8C2T1B8QFV,81.0,3ef87a241213eb129f30f02514717f00,knife,ShapeNet,e43c5d6241344913c40c6b891c4913bd,knife,ShapeNet,False,knife/ShapeNet/e43c5d6241344913c40c6b891c4913bd,knife/ShapeNet/3ef87a241213eb129f30f02514717f00,False,knife,knife,0,"['the', 'blade', 'of', 'the', 'knife', 'is', 'serrated']",7,the blade of the knife is serrated,train,train,train,train,"[1, 10, 572, 38, 10, 1383, 7, 824, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10437,user_221,The blade is more narrow.,3IRIK4HM3CDPX27PJRKTU10Z4256CE,58.0,7b492f2baa1dc710cc34b900bb2492e,knife,ShapeNet,dd2173371e7d5f83e255124126c8e640,knife,ShapeNet,False,knife/ShapeNet/dd2173371e7d5f83e255124126c8e640,knife/ShapeNet/7b492f2baa1dc710cc34b900bb2492e,False,knife,knife,0,"['the', 'blade', 'is', 'more', 'narrow']",5,the blade is more narrow,train,train,train,train,"[1, 10, 572, 7, 34, 210, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10438,user_903,The blade is taller,3ZSANO2JCH01NCPWH6DX3CHUJ34FSS,32.0,7b492f2baa1dc710cc34b900bb2492e,knife,ShapeNet,dd2173371e7d5f83e255124126c8e640,knife,ShapeNet,False,knife/ShapeNet/dd2173371e7d5f83e255124126c8e640,knife/ShapeNet/7b492f2baa1dc710cc34b900bb2492e,False,knife,knife,0,"['the', 'blade', 'is', 'tall', '-er']",5,the blade is tall -er,train,train,train,train,"[1, 10, 572, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10440,user_903,The butt of the handle is angled,3X87C8JFV84YE1F5VMORFBL8Q1KSQY,36.0,7e0ea29ff4fe153fee2a04c68bc263be,knife,ShapeNet,7422adf7859315961000fcf84b12c2d3,knife,ShapeNet,False,knife/ShapeNet/7422adf7859315961000fcf84b12c2d3,knife/ShapeNet/7e0ea29ff4fe153fee2a04c68bc263be,False,knife,knife,0,"['the', 'butt', 'of', 'the', 'handle', 'is', 'angled']",7,the butt of the handle is angled,train,train,train,train,"[1, 10, 1387, 38, 10, 29, 7, 168, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10444,user_1601,The target sword has a slightly wider blade.,3BEFOD78W8MOR1F2DSLS0ZLX2PW4M2,118.0,d68ad03780e0e08ee527a71b8fef8ccf,knife,ShapeNet,a6efcf0b80f3bc836da16f7df2c9a5b0,knife,ShapeNet,False,knife/ShapeNet/a6efcf0b80f3bc836da16f7df2c9a5b0,knife/ShapeNet/d68ad03780e0e08ee527a71b8fef8ccf,True,knife,knife,0,"['the', 'target', 'sword', 'has', 'a', 'slightly', 'wide', '-er', 'blade']",9,the target sword has a slightly wide -er blade,val,train,val,train,"[1, 10, 11, 1391, 24, 26, 174, 83, 9, 572, 2, 0, 0, 0, 0, 0, 0, 0]",blade
10445,user_903,Its blade is more square,3AUQQEL7U7MQI0RA8JZHBSEXC6S0VZ,61.0,cc38f97557029b2a2b5fd8277662be97,knife,ShapeNet,faa118fc5de302338ba8cbbd590b1b6b,knife,ShapeNet,False,knife/ShapeNet/faa118fc5de302338ba8cbbd590b1b6b,knife/ShapeNet/cc38f97557029b2a2b5fd8277662be97,True,knife,knife,0,"['its', 'blade', 'is', 'more', 'square']",5,its blade is more square,test,train,test,train,"[1, 5, 572, 7, 34, 50, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10446,user_1399,the belly of the blade is thicker,3WS1NTTKE051M35K84UDT6BBOBV0F0,62.0,cc38f97557029b2a2b5fd8277662be97,knife,ShapeNet,faa118fc5de302338ba8cbbd590b1b6b,knife,ShapeNet,False,knife/ShapeNet/faa118fc5de302338ba8cbbd590b1b6b,knife/ShapeNet/cc38f97557029b2a2b5fd8277662be97,True,knife,knife,0,"['the', 'belly', 'of', 'the', 'blade', 'is', 'thick', '-er']",8,the belly of the blade is thick -er,test,train,test,train,"[1, 10, 1429, 38, 10, 572, 7, 54, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10447,user_1311,The target blade is much wider,3570Y55XZRC4XYX0RWB43J571Z2YGI,91.0,2b4aa9edf0e15a6b1e00d60b0f9cc70,knife,ShapeNet,7fa2fc6addfa9191b70d6d22050634f8,knife,ShapeNet,False,knife/ShapeNet/7fa2fc6addfa9191b70d6d22050634f8,knife/ShapeNet/2b4aa9edf0e15a6b1e00d60b0f9cc70,False,knife,knife,0,"['the', 'target', 'blade', 'is', 'much', 'wide', '-er']",7,the target blade is much wide -er,train,train,train,train,"[1, 10, 11, 572, 7, 59, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10448,user_2044,The blade is thicker,3A7Y0R2P2QHPOVXRU6A5HIQERQEXJE,43.0,2b4aa9edf0e15a6b1e00d60b0f9cc70,knife,ShapeNet,7fa2fc6addfa9191b70d6d22050634f8,knife,ShapeNet,False,knife/ShapeNet/7fa2fc6addfa9191b70d6d22050634f8,knife/ShapeNet/2b4aa9edf0e15a6b1e00d60b0f9cc70,False,knife,knife,0,"['the', 'blade', 'is', 'thick', '-er']",5,the blade is thick -er,train,train,train,train,"[1, 10, 572, 7, 54, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10449,user_1531,there is a horizontal bar between the base and the blade.,3IHR8NYAM9UUC4CF58DKH3FS7PS4P9,92.0,b8fe56eeed3951392f98be9d5bb04d17,knife,ShapeNet,5314b350d816db25fa3fe405f2a25e27,knife,ShapeNet,False,knife/ShapeNet/5314b350d816db25fa3fe405f2a25e27,knife/ShapeNet/b8fe56eeed3951392f98be9d5bb04d17,False,knife,knife,0,"['there', 'is', 'a', 'horizontal', 'bar', 'between', 'the', 'base', 'and', 'the', 'blade']",11,there is a horizontal bar between the base and the blade,train,train,train,train,"[1, 15, 7, 26, 265, 700, 657, 10, 103, 47, 10, 572, 2, 0, 0, 0, 0, 0]",blade
10451,user_221,There is a hole in the blade.,3LJ7UR74RJ6U9J02PT0SDEAX7ABN4G,71.0,90021da7c71f6bcbf02ee453ff283e26,knife,ShapeNet,2f74196bd5cb462727c767f081f1365a,knife,ShapeNet,False,knife/ShapeNet/2f74196bd5cb462727c767f081f1365a,knife/ShapeNet/90021da7c71f6bcbf02ee453ff283e26,True,knife,knife,0,"['there', 'is', 'a', 'hole', 'in', 'the', 'blade']",7,there is a hole in the blade,train,train,train,train,"[1, 15, 7, 26, 81, 90, 10, 572, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10455,user_419,The knife handle does not have holes in it.,3I3WADAZ9SXUNN4E4DJFXVGGXHIO5A,45.0,5e515b18ed17a418b056c98b2e5e5e4e,knife,ShapeNet,60d54b7d23edd00b9ed3084b435bf82a,knife,ShapeNet,False,knife/ShapeNet/60d54b7d23edd00b9ed3084b435bf82a,knife/ShapeNet/5e515b18ed17a418b056c98b2e5e5e4e,False,knife,knife,0,"['the', 'knife', 'handle', 'does', 'not', 'have', 'holes', 'in', 'it']",9,the knife handle does not have holes in it,train,train,train,train,"[1, 10, 1383, 29, 39, 40, 84, 234, 90, 23, 2, 0, 0, 0, 0, 0, 0, 0]",handle
10456,user_1311,The target knife has a solid handle,3180JW2OT65GMCDHO0RAPZZUYRYJ5K,85.0,5e515b18ed17a418b056c98b2e5e5e4e,knife,ShapeNet,60d54b7d23edd00b9ed3084b435bf82a,knife,ShapeNet,False,knife/ShapeNet/60d54b7d23edd00b9ed3084b435bf82a,knife/ShapeNet/5e515b18ed17a418b056c98b2e5e5e4e,False,knife,knife,0,"['the', 'target', 'knife', 'has', 'a', 'solid', 'handle']",7,the target knife has a solid handle,train,train,train,train,"[1, 10, 11, 1383, 24, 26, 291, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10465,user_803,the knife does not have grips for the fingers on the handle.,3KMS4QQVK4J3ZTCOCX4VCQQK29VKFK,82.0,ae7744b9e5bb5a11e9ff7117715adddb,knife,ShapeNet,e4f610f36ba3c6f69246ea0301684d80,knife,ShapeNet,False,knife/ShapeNet/e4f610f36ba3c6f69246ea0301684d80,knife/ShapeNet/ae7744b9e5bb5a11e9ff7117715adddb,False,knife,knife,0,"['the', 'knife', 'does', 'not', 'have', 'grips', 'for', 'the', 'fingers', 'on', 'the', 'handle']",12,the knife does not have grips for the fingers on the handle,train,train,train,train,"[1, 10, 1383, 39, 40, 84, 1416, 259, 10, 1415, 20, 10, 29, 2, 0, 0, 0, 0]",handle
10469,user_903,Its blade is wider,30X31N5D65J6RL8O6QR5PB63MI0AS9,93.0,82ebc48a41abaad2e72c243118d89f07,knife,ShapeNet,b918bf1a07d71b4f1b9c8e2fdbfc1118,knife,ShapeNet,False,knife/ShapeNet/b918bf1a07d71b4f1b9c8e2fdbfc1118,knife/ShapeNet/82ebc48a41abaad2e72c243118d89f07,False,knife,knife,0,"['its', 'blade', 'is', 'wide', '-er']",5,its blade is wide -er,train,train,train,train,"[1, 5, 572, 7, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10472,user_1886,The knife blade is short,3MRNMEIQW7ZHLFGA6RL63Q0EFSJDLW,96.0,4e031e214c34963161eb581103cb1fbd,knife,ShapeNet,5e14870221caf3bb1395331ebe4786cd,knife,ShapeNet,False,knife/ShapeNet/5e14870221caf3bb1395331ebe4786cd,knife/ShapeNet/4e031e214c34963161eb581103cb1fbd,False,knife,knife,0,"['the', 'knife', 'blade', 'is', 'short']",5,the knife blade is short,train,train,train,train,"[1, 10, 1383, 572, 7, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10473,user_221,The handle consists of many concentric rings.,3CPLWGV3MQSV6P6E6OWJUMLDT5A9NP,80.0,431b87d480ae0699a95c6095f89cd899,knife,ShapeNet,261ce6a51cdfa35e1021cd55d164c0ed,knife,ShapeNet,False,knife/ShapeNet/261ce6a51cdfa35e1021cd55d164c0ed,knife/ShapeNet/431b87d480ae0699a95c6095f89cd899,False,knife,knife,0,"['the', 'handle', 'consists', 'of', 'many', 'concentric', 'rings']",7,the handle consists of many concentric rings,train,train,train,train,"[1, 10, 29, 789, 38, 30, 1560, 290, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10475,user_221,There are holes throughout the blade.,3QFUFYSY908ILRNLR5HF591O5MAF4S,98.0,3dcaa6f00e9d91257d28657a5a16b62d,knife,ShapeNet,cb0eaaa84ca1be4639c78a1e40e247f3,knife,ShapeNet,False,knife/ShapeNet/cb0eaaa84ca1be4639c78a1e40e247f3,knife/ShapeNet/3dcaa6f00e9d91257d28657a5a16b62d,True,knife,knife,0,"['there', 'are', 'holes', 'throughout', 'the', 'blade']",6,there are holes throughout the blade,train,train,train,train,"[1, 15, 16, 234, 1548, 10, 572, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10479,user_221,The spine of the blade is straight.,3JW0YLFXRV9W5FS0R0XY4P6FKKLWWJ,123.0,81d9a6aeafadb719ed6e4dd9aa9b9ab0,knife,ShapeNet,8d777e28695e8bb1b036a5cd72ed9d11,knife,ShapeNet,False,knife/ShapeNet/8d777e28695e8bb1b036a5cd72ed9d11,knife/ShapeNet/81d9a6aeafadb719ed6e4dd9aa9b9ab0,False,knife,knife,0,"['the', 'spine', 'of', 'the', 'blade', 'is', 'straight']",7,the spine of the blade is straight,train,train,train,train,"[1, 10, 1421, 38, 10, 572, 7, 114, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10481,user_221,The handle has finger cutout for grip.,3Z3ZLGNNSKNUUKUQ57NQ73DWYM3Q3O,137.0,b0079bce8ea7d247d647ce6a3f0800a0,knife,ShapeNet,95db800016f8fb955d33831e71fa52,knife,ShapeNet,False,knife/ShapeNet/95db800016f8fb955d33831e71fa52,knife/ShapeNet/b0079bce8ea7d247d647ce6a3f0800a0,False,knife,knife,0,"['the', 'handle', 'has', 'finger', 'cutout', 'for', 'grip']",7,the handle has finger cutout for grip,train,train,train,train,"[1, 10, 29, 24, 1382, 433, 259, 1400, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10483,user_703,The target's handle is larger.,3LEIZ60CDLSPNEKX9C7DP9SM3F9Z9F,186.0,3ffc61a3380f4104823590ed8a67d74b,knife,ShapeNet,594dd047f15ec08ab1e00d60b0f9cc70,knife,ShapeNet,False,knife/ShapeNet/594dd047f15ec08ab1e00d60b0f9cc70,knife/ShapeNet/3ffc61a3380f4104823590ed8a67d74b,True,knife,knife,0,"['the', 'target', ""'s"", 'handle', 'is', 'large', '-er']",7,the target 's handle is large -er,train,train,train,train,"[1, 10, 11, 12, 29, 7, 94, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10484,user_1886,The handle has rivets,3YHH42UU5D8NMVFGUFXBOJGVL22L01,270.0,3ffc61a3380f4104823590ed8a67d74b,knife,ShapeNet,594dd047f15ec08ab1e00d60b0f9cc70,knife,ShapeNet,False,knife/ShapeNet/594dd047f15ec08ab1e00d60b0f9cc70,knife/ShapeNet/3ffc61a3380f4104823590ed8a67d74b,True,knife,knife,0,"['the', 'handle', 'has', 'rivets']",4,the handle has rivets,train,train,train,train,"[1, 10, 29, 24, 1405, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10488,user_903,The handle is shorter,3SEPORI8WPS3SXU21ILDL43692UZA7,24.0,b918bf1a07d71b4f1b9c8e2fdbfc1118,knife,ShapeNet,8f0e77eb8d646ea8aee6942381ab7f9c,knife,ShapeNet,False,knife/ShapeNet/8f0e77eb8d646ea8aee6942381ab7f9c,knife/ShapeNet/b918bf1a07d71b4f1b9c8e2fdbfc1118,True,knife,knife,0,"['the', 'handle', 'is', 'short', '-er']",5,the handle is short -er,train,train,train,train,"[1, 10, 29, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10489,user_221,The handle has symbols engraved.,351SEKWQS2A1RXYV63ML33F3F0FDMA,106.0,ca5e9779bed60ea8c6c26a6a38f12bff,knife,ShapeNet,7238d0009faeacb5fd770de1635caa0,knife,ShapeNet,False,knife/ShapeNet/7238d0009faeacb5fd770de1635caa0,knife/ShapeNet/ca5e9779bed60ea8c6c26a6a38f12bff,True,knife,knife,0,"['the', 'handle', 'has', 'symbols', 'engraved']",5,the handle has symbols engraved,train,train,train,train,"[1, 10, 29, 24, 1565, 1566, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
10490,user_903,Its blade is wider,31T4R4OBOU9812LU21PL0F0VZC2C7U,26.0,ca5e9779bed60ea8c6c26a6a38f12bff,knife,ShapeNet,7238d0009faeacb5fd770de1635caa0,knife,ShapeNet,False,knife/ShapeNet/7238d0009faeacb5fd770de1635caa0,knife/ShapeNet/ca5e9779bed60ea8c6c26a6a38f12bff,True,knife,knife,0,"['its', 'blade', 'is', 'wide', '-er']",5,its blade is wide -er,train,train,train,train,"[1, 5, 572, 7, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10491,user_903,Its blade is wider,30JNVC0ORBD9OS1PKSCSBXE6HQVHQU,45.0,ca430e94c7e2e3ad8e40258f05c88f27,knife,ShapeNet,97ed13011e2d85e16029317225a75a9f,knife,ShapeNet,False,knife/ShapeNet/97ed13011e2d85e16029317225a75a9f,knife/ShapeNet/ca430e94c7e2e3ad8e40258f05c88f27,False,knife,knife,0,"['its', 'blade', 'is', 'wide', '-er']",5,its blade is wide -er,train,train,train,train,"[1, 5, 572, 7, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10498,user_1427,There's a ring attached to the butt of the handle.,3C44YUNSI3I7C0V8YJEDK79YK6LPDF,28.0,9d424831d05d363d870906b5178d97bd,knife,ShapeNet,32d009edb5d9474c4e79e5d262243b08,knife,ShapeNet,False,knife/ShapeNet/32d009edb5d9474c4e79e5d262243b08,knife/ShapeNet/9d424831d05d363d870906b5178d97bd,False,knife,knife,0,"['there', 'is', 'a', 'ring', 'attached', 'to', 'the', 'butt', 'of', 'the', 'handle']",11,there is a ring attached to the butt of the handle,train,train,train,train,"[1, 15, 7, 26, 557, 115, 58, 10, 1387, 38, 10, 29, 2, 0, 0, 0, 0, 0]",handle
10499,user_803,the blade is one curve.,3AUQQEL7U7MQI0RA8JZHBSEXC2JV0D,58.0,832cbaf563c649305eec6d8d24f1fde1,knife,ShapeNet,8fa93b48c0c8e9abca9a013036a28780,knife,ShapeNet,False,knife/ShapeNet/8fa93b48c0c8e9abca9a013036a28780,knife/ShapeNet/832cbaf563c649305eec6d8d24f1fde1,True,knife,knife,0,"['the', 'blade', 'is', 'one', 'curve']",5,the blade is one curve,train,train,train,train,"[1, 10, 572, 7, 19, 43, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
10502,user_1427,The blade is symmetrical.,3ON104KXQMPKWD9GHURF9XNO0QG4WX,23.0,a98bff7180fa174742a9381145738f08,knife,ShapeNet,bcc178786ae893835f7f383d5cbb672d,knife,ShapeNet,False,knife/ShapeNet/bcc178786ae893835f7f383d5cbb672d,knife/ShapeNet/a98bff7180fa174742a9381145738f08,False,knife,knife,0,"['the', 'blade', 'is', 'symmetrical']",4,the blade is symmetrical,train,train,train,train,"[1, 10, 572, 7, 489, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",blade
