,workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded,part_keywords
3299,user_1689,The target has a front brim.,3G5W44VEU9B9DT8JNHADUBQW9UTKGZ,68.0,ce9fbdd20598b670548ef619bebf2d75,cap,PartNet,18387b36aa7b2d4af0d11ae402ef940e,cap,ShapeNet,False,cap/ShapeNet/18387b36aa7b2d4af0d11ae402ef940e,cap/PartNet/ce9fbdd20598b670548ef619bebf2d75,True,cap,hat,0,"['the', 'target', 'has', 'a', 'front', 'brim']",6,the target has a front brim,train,train,train,train,"[1, 10, 11, 24, 26, 37, 601, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",brim
3304,user_786,"Its crown shape is generally cylindrical, NOT conical",3K9FOBBF2JCQ7R7NVLZ9ZVC8Z7UNLP,59.0,5f988e8af9ac5b873d1423abb84263f3,cap,PartNet,bc05db27de8de6354bd07bcd9e7e0abf,cap,PartNet,False,cap/PartNet/bc05db27de8de6354bd07bcd9e7e0abf,cap/PartNet/5f988e8af9ac5b873d1423abb84263f3,False,hat,hat,0,"['its', 'crown', 'shape', 'is', 'generally', 'cylindrical', 'not', 'conical']",8,its crown shape is generally cylindrical not conical,train,train,train,train,"[1, 5, 606, 93, 7, 737, 176, 40, 399, 2, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3313,user_203,The crown is taller.,36V4Q8R5ZMTVG620BPS532M24M3MQ7,104.0,5c4122d7fa08f514796410d3fd165433,cap,PartNet,b5a6c597fefeaa0598095901ddb7e8e7,cap,PartNet,False,cap/PartNet/b5a6c597fefeaa0598095901ddb7e8e7,cap/PartNet/5c4122d7fa08f514796410d3fd165433,True,hat,hat,0,"['the', 'crown', 'is', 'tall', '-er']",5,the crown is tall -er,train,train,train,train,"[1, 10, 606, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3314,user_1644,The crown is taller.,3WI0P0II63LSODBNBBI2P29DRVHDRN,29.0,5c4122d7fa08f514796410d3fd165433,cap,PartNet,b5a6c597fefeaa0598095901ddb7e8e7,cap,PartNet,False,cap/PartNet/b5a6c597fefeaa0598095901ddb7e8e7,cap/PartNet/5c4122d7fa08f514796410d3fd165433,True,hat,hat,0,"['the', 'crown', 'is', 'tall', '-er']",5,the crown is tall -er,train,train,train,train,"[1, 10, 606, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3315,user_2105,target has taller height crown,3DYGAII7PN1119ZD35KXK6GX9S0PQU,48.0,5c4122d7fa08f514796410d3fd165433,cap,PartNet,b5a6c597fefeaa0598095901ddb7e8e7,cap,PartNet,False,cap/PartNet/b5a6c597fefeaa0598095901ddb7e8e7,cap/PartNet/5c4122d7fa08f514796410d3fd165433,True,hat,hat,0,"['target', 'has', 'tall', '-er', 'height', 'crown']",6,target has tall -er height crown,train,train,train,train,"[1, 11, 24, 53, 9, 117, 606, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3316,user_1143,The target has a flat top,3LYA37P8ISGDMC087VIZT0ZZTH3BKB,40.0,56bb0a2e6f729993fa5b6212657ae4a4,cap,PartNet,5eb9ab53213f5fff4e09ebaf49b0cb2f,cap,ShapeNet,False,cap/ShapeNet/5eb9ab53213f5fff4e09ebaf49b0cb2f,cap/PartNet/56bb0a2e6f729993fa5b6212657ae4a4,True,cap,hat,0,"['the', 'target', 'has', 'a', 'flat', 'top']",6,the target has a flat top,train,train,train,train,"[1, 10, 11, 24, 26, 129, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3317,user_1577,hat has a dimple in the top,3GNA64GUZGXX8ZHUJQBJM0BGIR8Q5G,149.0,56bb0a2e6f729993fa5b6212657ae4a4,cap,PartNet,5eb9ab53213f5fff4e09ebaf49b0cb2f,cap,ShapeNet,False,cap/ShapeNet/5eb9ab53213f5fff4e09ebaf49b0cb2f,cap/PartNet/56bb0a2e6f729993fa5b6212657ae4a4,True,cap,hat,0,"['hat', 'has', 'a', 'dimple', 'in', 'the', 'top']",7,hat has a dimple in the top,train,train,train,train,"[1, 602, 24, 26, 739, 90, 10, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3322,user_156,Its brim surrounds its entire edge.,36TFCYNS463TXP21667K55AZK3NHXM,26.0,2854677f4c733bcc606dbe05096195ae,cap,PartNet,befe908292dd78d92ef65425c21143ca,cap,PartNet,False,cap/PartNet/befe908292dd78d92ef65425c21143ca,cap/PartNet/2854677f4c733bcc606dbe05096195ae,False,hat,hat,0,"['its', 'brim', 'surrounds', 'its', 'entire', 'edge']",6,its brim surrounds its entire edge,train,train,train,train,"[1, 5, 601, 740, 5, 516, 631, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",brim
3323,user_1633,"The target has a brim, not a visor.",3FTYUGLFSWE3JQDPE45ZM14HZCJ5DQ,21.0,2854677f4c733bcc606dbe05096195ae,cap,PartNet,befe908292dd78d92ef65425c21143ca,cap,PartNet,False,cap/PartNet/befe908292dd78d92ef65425c21143ca,cap/PartNet/2854677f4c733bcc606dbe05096195ae,False,hat,hat,0,"['the', 'target', 'has', 'a', 'brim', 'not', 'a', 'visor']",8,the target has a brim not a visor,train,train,train,train,"[1, 10, 11, 24, 26, 601, 40, 26, 605, 2, 0, 0, 0, 0, 0, 0, 0, 0]",brim
3324,user_1689,The target has a flat top.,3WETL7AQWV151YBSLFZN9SI5802532,73.0,2854677f4c733bcc606dbe05096195ae,cap,PartNet,befe908292dd78d92ef65425c21143ca,cap,PartNet,False,cap/PartNet/befe908292dd78d92ef65425c21143ca,cap/PartNet/2854677f4c733bcc606dbe05096195ae,False,hat,hat,0,"['the', 'target', 'has', 'a', 'flat', 'top']",6,the target has a flat top,train,train,train,train,"[1, 10, 11, 24, 26, 129, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3325,user_1143,The target is not a top hat,3HHRAGRYXAYDOA6Q73WW9BLIPMAO9Y,46.0,d4910649489fc279dac5e8b93371e38a,cap,PartNet,8173b6a303d2888671b99e20c1071f6c,cap,PartNet,False,cap/PartNet/8173b6a303d2888671b99e20c1071f6c,cap/PartNet/d4910649489fc279dac5e8b93371e38a,False,hat,hat,0,"['the', 'target', 'is', 'not', 'a', 'top', 'hat']",7,the target is not a top hat,train,train,train,train,"[1, 10, 11, 7, 40, 26, 99, 602, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3326,user_1489,It is not a top hat,3JPSL1DZ5US9B8GJYUAJQHWX5VWNA8,72.0,d4910649489fc279dac5e8b93371e38a,cap,PartNet,8173b6a303d2888671b99e20c1071f6c,cap,PartNet,False,cap/PartNet/8173b6a303d2888671b99e20c1071f6c,cap/PartNet/d4910649489fc279dac5e8b93371e38a,False,hat,hat,0,"['it', 'is', 'not', 'a', 'top', 'hat']",6,it is not a top hat,train,train,train,train,"[1, 23, 7, 40, 26, 99, 602, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3327,user_1644,It is not a top hat.,30LB5CDZNE37RKWK9GOKWYRT6MJ0Z0,31.0,d4910649489fc279dac5e8b93371e38a,cap,PartNet,8173b6a303d2888671b99e20c1071f6c,cap,PartNet,False,cap/PartNet/8173b6a303d2888671b99e20c1071f6c,cap/PartNet/d4910649489fc279dac5e8b93371e38a,False,hat,hat,0,"['it', 'is', 'not', 'a', 'top', 'hat']",6,it is not a top hat,train,train,train,train,"[1, 23, 7, 40, 26, 99, 602, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3332,user_1644,It is not a top hat.,3CFJTT4SXVJZE57UUBL7BIYQINQ7ID,25.0,a14ab9b478087ce6b56d92c5d7b06038,cap,PartNet,5a5c976be7015447f0d11ae402ef940e,cap,PartNet,False,cap/PartNet/5a5c976be7015447f0d11ae402ef940e,cap/PartNet/a14ab9b478087ce6b56d92c5d7b06038,False,hat,hat,0,"['it', 'is', 'not', 'a', 'top', 'hat']",6,it is not a top hat,train,train,train,train,"[1, 23, 7, 40, 26, 99, 602, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3333,user_1964,"there is a visor, the brim does not go all the way around",3PJ71Z61R6VSSIZP11YLXF8AWB119P,39.0,a14ab9b478087ce6b56d92c5d7b06038,cap,PartNet,5a5c976be7015447f0d11ae402ef940e,cap,PartNet,False,cap/PartNet/5a5c976be7015447f0d11ae402ef940e,cap/PartNet/a14ab9b478087ce6b56d92c5d7b06038,False,hat,hat,0,"['there', 'is', 'a', 'visor', 'the', 'brim', 'does', 'not', 'go', 'all', 'the', 'way', 'around']",13,there is a visor the brim does not go all the way around,train,train,train,train,"[1, 15, 7, 26, 605, 10, 601, 39, 40, 741, 367, 10, 471, 239, 2, 0, 0, 0]",brim
3335,user_1644,The crown is shorter.,3WJEQKOXAAV6X19UT7CLTAJU2U2A1Y,15.0,4c818a2a478b13db1e4e75745130e652,cap,PartNet,f84abb697315dd7784c54dff812f6abb,cap,PartNet,False,cap/PartNet/f84abb697315dd7784c54dff812f6abb,cap/PartNet/4c818a2a478b13db1e4e75745130e652,False,hat,hat,0,"['the', 'crown', 'is', 'short', '-er']",5,the crown is short -er,train,train,train,train,"[1, 10, 606, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3336,user_2105,target has shorter height crown,3FTYUGLFSWE3JQDPE45ZM14HZDAD5R,37.0,4c818a2a478b13db1e4e75745130e652,cap,PartNet,f84abb697315dd7784c54dff812f6abb,cap,PartNet,False,cap/PartNet/f84abb697315dd7784c54dff812f6abb,cap/PartNet/4c818a2a478b13db1e4e75745130e652,False,hat,hat,0,"['target', 'has', 'short', '-er', 'height', 'crown']",6,target has short -er height crown,train,train,train,train,"[1, 11, 24, 8, 9, 117, 606, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3337,user_865,Target is wide brim,33CUSNVVNP5APD00VU1MCT07QBT88V,948.0,56bb0a2e6f729993fa5b6212657ae4a4,cap,PartNet,56ca2cc23b627f65fdac1e69603928f,cap,PartNet,False,cap/PartNet/56ca2cc23b627f65fdac1e69603928f,cap/PartNet/56bb0a2e6f729993fa5b6212657ae4a4,False,hat,hat,0,"['target', 'is', 'wide', 'brim']",4,target is wide brim,val,train,val,train,"[1, 11, 7, 83, 601, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",brim
3338,user_1644,The brim is wider.,3OLQQLKKNUIGIV6AZ1KDTT57HPGEJF,20.0,56bb0a2e6f729993fa5b6212657ae4a4,cap,PartNet,56ca2cc23b627f65fdac1e69603928f,cap,PartNet,False,cap/PartNet/56ca2cc23b627f65fdac1e69603928f,cap/PartNet/56bb0a2e6f729993fa5b6212657ae4a4,False,hat,hat,0,"['the', 'brim', 'is', 'wide', '-er']",5,the brim is wide -er,val,train,val,train,"[1, 10, 601, 7, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",brim
3339,user_2105,target has shorter height crown,3VFJCI1K41SV0XLED1JAVNCA4NFRGT,49.0,56bb0a2e6f729993fa5b6212657ae4a4,cap,PartNet,56ca2cc23b627f65fdac1e69603928f,cap,PartNet,False,cap/PartNet/56ca2cc23b627f65fdac1e69603928f,cap/PartNet/56bb0a2e6f729993fa5b6212657ae4a4,False,hat,hat,0,"['target', 'has', 'short', '-er', 'height', 'crown']",6,target has short -er height crown,val,train,val,train,"[1, 11, 24, 8, 9, 117, 606, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3343,user_1633,"The target has a brim, not a visor.",32N49TQG3IBMJDPS0LWA0YQARXOAV0,28.0,a1494210f6774b87b3e0e60b857dde8f,cap,ShapeNet,3d94467032aad372d2287f45c788597d,cap,PartNet,False,cap/PartNet/3d94467032aad372d2287f45c788597d,cap/ShapeNet/a1494210f6774b87b3e0e60b857dde8f,False,hat,cap,0,"['the', 'target', 'has', 'a', 'brim', 'not', 'a', 'visor']",8,the target has a brim not a visor,train,train,train,train,"[1, 10, 11, 24, 26, 601, 40, 26, 605, 2, 0, 0, 0, 0, 0, 0, 0, 0]",brim
3347,user_1644,The crown is taller.,36H9ULYP64N8O966UC4JBBQ7TQUJF1,18.0,8338e10954ae6c5296b84415a3f1393b,cap,ShapeNet,3c75213433a0ad3cc039d45addffe3d3,cap,PartNet,False,cap/PartNet/3c75213433a0ad3cc039d45addffe3d3,cap/ShapeNet/8338e10954ae6c5296b84415a3f1393b,False,hat,cap,0,"['the', 'crown', 'is', 'tall', '-er']",5,the crown is tall -er,train,train,train,train,"[1, 10, 606, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3355,user_615,there is no round button on top of the crown,3SLE99ER0P68B7ZU7WL9GFNCXRNZBU,87.0,d5cdba69afacdbf19393051c3324a45f,cap,PartNet,31253a0f8eaa2c5c785f06f424b9d06,cap,PartNet,False,cap/PartNet/31253a0f8eaa2c5c785f06f424b9d06,cap/PartNet/d5cdba69afacdbf19393051c3324a45f,True,hat,hat,0,"['there', 'is', 'no', 'round', 'button', 'on', 'top', 'of', 'the', 'crown']",10,there is no round button on top of the crown,train,train,train,train,"[1, 15, 7, 123, 134, 596, 20, 99, 38, 10, 606, 2, 0, 0, 0, 0, 0, 0]",crown
3356,user_1143,The target has no ball on top,3LQ8PUHQFNLW7UD67K7J2VNKWQJIHN,47.0,d5cdba69afacdbf19393051c3324a45f,cap,PartNet,31253a0f8eaa2c5c785f06f424b9d06,cap,PartNet,False,cap/PartNet/31253a0f8eaa2c5c785f06f424b9d06,cap/PartNet/d5cdba69afacdbf19393051c3324a45f,True,hat,hat,0,"['the', 'target', 'has', 'no', 'ball', 'on', 'top']",7,the target has no ball on top,train,train,train,train,"[1, 10, 11, 24, 123, 668, 20, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3357,user_2089,The crown does not have a ball on it.,35H6S234SCT4YHYA4HXLGVUPIR656A,176.0,d5cdba69afacdbf19393051c3324a45f,cap,PartNet,31253a0f8eaa2c5c785f06f424b9d06,cap,PartNet,False,cap/PartNet/31253a0f8eaa2c5c785f06f424b9d06,cap/PartNet/d5cdba69afacdbf19393051c3324a45f,True,hat,hat,0,"['the', 'crown', 'does', 'not', 'have', 'a', 'ball', 'on', 'it']",9,the crown does not have a ball on it,train,train,train,train,"[1, 10, 606, 39, 40, 84, 26, 668, 20, 23, 2, 0, 0, 0, 0, 0, 0, 0]",crown
3361,user_786,Its crown's top has a larger flat surface,3E13VNJ1NPOL3JSS5V4YA87DF2W1II,85.0,60153b9c1dc500a93d8dd242efdcdeb,cap,PartNet,c998a0afe9bcbe89bc4ac3caf16ef65,cap,PartNet,False,cap/PartNet/c998a0afe9bcbe89bc4ac3caf16ef65,cap/PartNet/60153b9c1dc500a93d8dd242efdcdeb,True,hat,hat,0,"['its', 'crown', ""'s"", 'top', 'has', 'a', 'large', '-er', 'flat', 'surface']",10,its crown 's top has a large -er flat surface,test,train,test,train,"[1, 5, 606, 12, 99, 24, 26, 94, 9, 129, 334, 2, 0, 0, 0, 0, 0, 0]",crown
3362,user_1633,The target is flat on top.,3BV8HQ2ZZYU14NARZDO2O6ABA4X6A5,22.0,60153b9c1dc500a93d8dd242efdcdeb,cap,PartNet,c998a0afe9bcbe89bc4ac3caf16ef65,cap,PartNet,False,cap/PartNet/c998a0afe9bcbe89bc4ac3caf16ef65,cap/PartNet/60153b9c1dc500a93d8dd242efdcdeb,True,hat,hat,0,"['the', 'target', 'is', 'flat', 'on', 'top']",6,the target is flat on top,test,train,test,train,"[1, 10, 11, 7, 129, 20, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3363,user_1644,The crown is shorter.,3TGOYF991ZF6L7EQ103W4D0LKT7UU7,17.0,60153b9c1dc500a93d8dd242efdcdeb,cap,PartNet,c998a0afe9bcbe89bc4ac3caf16ef65,cap,PartNet,False,cap/PartNet/c998a0afe9bcbe89bc4ac3caf16ef65,cap/PartNet/60153b9c1dc500a93d8dd242efdcdeb,True,hat,hat,0,"['the', 'crown', 'is', 'short', '-er']",5,the crown is short -er,test,train,test,train,"[1, 10, 606, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3365,user_1529,The top of the hat is completely flat.,36AHBNMV1T51LEN9P6AWXY2AUHMDYD,176.0,fa8124cce25881004fcdbc2114c724fa,cap,PartNet,3d8715e132379fc04ec272da715766dd,cap,PartNet,False,cap/PartNet/3d8715e132379fc04ec272da715766dd,cap/PartNet/fa8124cce25881004fcdbc2114c724fa,False,hat,hat,0,"['the', 'top', 'of', 'the', 'hat', 'is', 'completely', 'flat']",8,the top of the hat is completely flat,test,train,test,train,"[1, 10, 99, 38, 10, 602, 7, 169, 129, 2, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3366,user_1644,It is a top hat.,3LKC68YZ3CWO06JY0E6ONVTTNNUOWN,20.0,fa8124cce25881004fcdbc2114c724fa,cap,PartNet,3d8715e132379fc04ec272da715766dd,cap,PartNet,False,cap/PartNet/3d8715e132379fc04ec272da715766dd,cap/PartNet/fa8124cce25881004fcdbc2114c724fa,False,hat,hat,0,"['it', 'is', 'a', 'top', 'hat']",5,it is a top hat,test,train,test,train,"[1, 23, 7, 26, 99, 602, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3370,user_203,The crown is not as tall.,3VELCLL3GMC1TSQ24NYD7BULZADF1E,49.0,98698fc854d6a919a163a814bd04d6,cap,PartNet,62d4f8a7a8a1dc619ba80f08c401fbed,cap,PartNet,False,cap/PartNet/62d4f8a7a8a1dc619ba80f08c401fbed,cap/PartNet/98698fc854d6a919a163a814bd04d6,False,hat,hat,0,"['the', 'crown', 'is', 'not', 'as', 'tall']",6,the crown is not as tall,train,train,train,train,"[1, 10, 606, 7, 40, 52, 53, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3371,user_1644,The crown is more pointed.,3V0Z7YWSI0TXEAUON63VUG7CF9ZV2H,20.0,98698fc854d6a919a163a814bd04d6,cap,PartNet,62d4f8a7a8a1dc619ba80f08c401fbed,cap,PartNet,False,cap/PartNet/62d4f8a7a8a1dc619ba80f08c401fbed,cap/PartNet/98698fc854d6a919a163a814bd04d6,False,hat,hat,0,"['the', 'crown', 'is', 'more', 'pointed']",5,the crown is more pointed,train,train,train,train,"[1, 10, 606, 7, 34, 387, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3372,user_2105,target is not top hat,3DHE4R9OCY4EWD4TYB49UF42SV02GQ,29.0,98698fc854d6a919a163a814bd04d6,cap,PartNet,62d4f8a7a8a1dc619ba80f08c401fbed,cap,PartNet,False,cap/PartNet/62d4f8a7a8a1dc619ba80f08c401fbed,cap/PartNet/98698fc854d6a919a163a814bd04d6,False,hat,hat,0,"['target', 'is', 'not', 'top', 'hat']",5,target is not top hat,train,train,train,train,"[1, 11, 7, 40, 99, 602, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3373,user_1633,The target is pointed at the top.,3YWRV122CUS8NA7DYX2R8LIWN2EU8Q,21.0,6e11cfa7d75ed04a4835c09e4900b4a9,cap,PartNet,72877ec0bb0b921fb10e410f6c99c299,cap,PartNet,False,cap/PartNet/72877ec0bb0b921fb10e410f6c99c299,cap/PartNet/6e11cfa7d75ed04a4835c09e4900b4a9,False,hat,hat,0,"['the', 'target', 'is', 'pointed', 'at', 'the', 'top']",7,the target is pointed at the top,train,train,train,train,"[1, 10, 11, 7, 387, 98, 10, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3374,user_1644,The crown is pointed.,3IJXV6UZ1ZC9WOR93PJDGZPQJZGIRJ,27.0,6e11cfa7d75ed04a4835c09e4900b4a9,cap,PartNet,72877ec0bb0b921fb10e410f6c99c299,cap,PartNet,False,cap/PartNet/72877ec0bb0b921fb10e410f6c99c299,cap/PartNet/6e11cfa7d75ed04a4835c09e4900b4a9,False,hat,hat,0,"['the', 'crown', 'is', 'pointed']",4,the crown is pointed,train,train,train,train,"[1, 10, 606, 7, 387, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3375,user_2105,target is an alpine hat not top hat,3FFJ6VRIL3HLWU7A9C0YW3O3AAOI0U,68.0,6e11cfa7d75ed04a4835c09e4900b4a9,cap,PartNet,72877ec0bb0b921fb10e410f6c99c299,cap,PartNet,False,cap/PartNet/72877ec0bb0b921fb10e410f6c99c299,cap/PartNet/6e11cfa7d75ed04a4835c09e4900b4a9,False,hat,hat,0,"['target', 'is', 'an', 'alpine', 'hat', 'not', 'top', 'hat']",8,target is an alpine hat not top hat,train,train,train,train,"[1, 11, 7, 72, 3, 602, 40, 99, 602, 2, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3376,user_786,Its crown has a smaller diameter,37WLF8U1WRJ7G0JDB41RIKD7FGR6KK,69.0,d4910649489fc279dac5e8b93371e38a,cap,PartNet,2c67d217a62c320ce4b96e37c6ed18f3,cap,PartNet,False,cap/PartNet/2c67d217a62c320ce4b96e37c6ed18f3,cap/PartNet/d4910649489fc279dac5e8b93371e38a,True,hat,hat,0,"['its', 'crown', 'has', 'a', 'small', '-er', 'diameter']",7,its crown has a small -er diameter,test,train,test,train,"[1, 5, 606, 24, 26, 111, 9, 268, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3377,user_1529,The diameter of the top is much smaller.,3WYP994K19K2058UFJ2IRSSIDV06YF,92.0,d4910649489fc279dac5e8b93371e38a,cap,PartNet,2c67d217a62c320ce4b96e37c6ed18f3,cap,PartNet,False,cap/PartNet/2c67d217a62c320ce4b96e37c6ed18f3,cap/PartNet/d4910649489fc279dac5e8b93371e38a,True,hat,hat,0,"['the', 'diameter', 'of', 'the', 'top', 'is', 'much', 'small', '-er']",9,the diameter of the top is much small -er,test,train,test,train,"[1, 10, 268, 38, 10, 99, 7, 59, 111, 9, 2, 0, 0, 0, 0, 0, 0, 0]",crown
3378,user_1644,The crown is thinner.,345LHZDEDZLMMD17MG7VH4AL7GO3U9,19.0,d4910649489fc279dac5e8b93371e38a,cap,PartNet,2c67d217a62c320ce4b96e37c6ed18f3,cap,PartNet,False,cap/PartNet/2c67d217a62c320ce4b96e37c6ed18f3,cap/PartNet/d4910649489fc279dac5e8b93371e38a,True,hat,hat,0,"['the', 'crown', 'is', 'thin', '-er']",5,the crown is thin -er,test,train,test,train,"[1, 10, 606, 7, 60, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3379,user_786,Its crown is more spherical,32KTQ2V7RF8PO7LEUNHJH7WDUN1M9P,101.0,fe319939c7dc4a6ff691355a196da5f,cap,PartNet,c721e05c676faf20a9aa61915b4add2d,cap,PartNet,False,cap/PartNet/c721e05c676faf20a9aa61915b4add2d,cap/PartNet/fe319939c7dc4a6ff691355a196da5f,True,hat,hat,0,"['its', 'crown', 'is', 'more', 'spherical']",5,its crown is more spherical,train,train,train,train,"[1, 5, 606, 7, 34, 293, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3381,user_1644,The crown is shorter.,3TS1AR6UQS7F4E54T3FM8LLY2VYF7U,32.0,fe319939c7dc4a6ff691355a196da5f,cap,PartNet,c721e05c676faf20a9aa61915b4add2d,cap,PartNet,False,cap/PartNet/c721e05c676faf20a9aa61915b4add2d,cap/PartNet/fe319939c7dc4a6ff691355a196da5f,True,hat,hat,0,"['the', 'crown', 'is', 'short', '-er']",5,the crown is short -er,train,train,train,train,"[1, 10, 606, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3383,user_1529,The brim has a steeper curve in it.,3SNLUL3WO6G32HRWSMBVDQ42737LUZ,52.0,40f0c6599f0be25fce01c07526cf2aa4,cap,ShapeNet,e823673c1edd73fb97c426435543a860,cap,ShapeNet,False,cap/ShapeNet/e823673c1edd73fb97c426435543a860,cap/ShapeNet/40f0c6599f0be25fce01c07526cf2aa4,True,cap,cap,0,"['the', 'brim', 'has', 'a', 'steep', '-er', 'curve', 'in', 'it']",9,the brim has a steep -er curve in it,train,train,train,train,"[1, 10, 601, 24, 26, 742, 9, 43, 90, 23, 2, 0, 0, 0, 0, 0, 0, 0]",brim
3385,user_1633,The target has a ball on top.,3JNQLM5FT6FUI5IU921P779AOBV2L3,27.0,8670ef4375bbb95568b8a8e5babef621,cap,PartNet,5f988e8af9ac5b873d1423abb84263f3,cap,PartNet,False,cap/PartNet/5f988e8af9ac5b873d1423abb84263f3,cap/PartNet/8670ef4375bbb95568b8a8e5babef621,True,hat,hat,0,"['the', 'target', 'has', 'a', 'ball', 'on', 'top']",7,the target has a ball on top,train,train,train,train,"[1, 10, 11, 24, 26, 668, 20, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3387,user_2105,target has ball on top of crown,3YW4XOSQKSEQCANSZCTCTBVO9XJ1UQ,46.0,8670ef4375bbb95568b8a8e5babef621,cap,PartNet,5f988e8af9ac5b873d1423abb84263f3,cap,PartNet,False,cap/PartNet/5f988e8af9ac5b873d1423abb84263f3,cap/PartNet/8670ef4375bbb95568b8a8e5babef621,True,hat,hat,0,"['target', 'has', 'ball', 'on', 'top', 'of', 'crown']",7,target has ball on top of crown,train,train,train,train,"[1, 11, 24, 668, 20, 99, 38, 606, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3391,user_786,"Its crown is a soft collapsed cone, NOT an asymmetric polygonal cylinder",3U088ZLJVMM3XPRFYT4DXUXBPKHW08,248.0,c68d509f6d2db0bab581cc9c4410f841,cap,PartNet,88adc86cf9004a01ed43c5a21cb8b385,cap,PartNet,False,cap/PartNet/88adc86cf9004a01ed43c5a21cb8b385,cap/PartNet/c68d509f6d2db0bab581cc9c4410f841,True,hat,hat,0,"['its', 'crown', 'is', 'a', 'soft', 'collapsed', 'cone', 'not', 'an', 'asymmetric', 'polygonal', 'cylinder']",12,its crown is a soft collapsed cone not an asymmetric polygonal cylinder,train,train,train,train,"[1, 5, 606, 7, 26, 706, 743, 143, 40, 72, 656, 663, 66, 2, 0, 0, 0, 0]",crown
3392,user_1644,The crown is taller and triangular.,3TEM0PF1Q7Q4OJROHYZN568QI48D0D,46.0,c68d509f6d2db0bab581cc9c4410f841,cap,PartNet,88adc86cf9004a01ed43c5a21cb8b385,cap,PartNet,False,cap/PartNet/88adc86cf9004a01ed43c5a21cb8b385,cap/PartNet/c68d509f6d2db0bab581cc9c4410f841,True,hat,hat,0,"['the', 'crown', 'is', 'tall', '-er', 'and', 'triangular']",7,the crown is tall -er and triangular,train,train,train,train,"[1, 10, 606, 7, 53, 9, 47, 564, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",crown
3393,user_2105,target has no flat brim,3ERET4BTVO2UYJLB9B432U495IQK92,49.0,c68d509f6d2db0bab581cc9c4410f841,cap,PartNet,88adc86cf9004a01ed43c5a21cb8b385,cap,PartNet,False,cap/PartNet/88adc86cf9004a01ed43c5a21cb8b385,cap/PartNet/c68d509f6d2db0bab581cc9c4410f841,True,hat,hat,0,"['target', 'has', 'no', 'flat', 'brim']",5,target has no flat brim,train,train,train,train,"[1, 11, 24, 123, 129, 601, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",brim
