,workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded,part_keywords
17236,user_677,The front of the target's grip is smoother.,3ZSANO2JCH01NCPWH6DX3CHUPB0FSA,152.0,baaa7b7c8a39bfa5bf8434cfd671215a,pistol,ShapeNet,8efdd5a6333179619f433921788191f3,pistol,ShapeNet,False,pistol/ShapeNet/8efdd5a6333179619f433921788191f3,pistol/ShapeNet/baaa7b7c8a39bfa5bf8434cfd671215a,False,pistol,pistol,0,"['the', 'front', 'of', 'the', 'target', ""'s"", 'grip', 'is', 'smooth', '-er']",10,the front of the target 's grip is smooth -er,train,train,train,train,"[1, 10, 37, 38, 10, 11, 12, 1400, 7, 379, 9, 2, 0, 0, 0, 0, 0, 0]",grip
17240,user_203,The grip has visible fasteners.,3R8YZBNQ9JBCV3VD7JQGKKPC9ZUQ7Q,91.0,2f2ee52394a53c74bdd651b07eb299e,pistol,ShapeNet,b3a66094d5ee833bf4de29b99f103946,pistol,ShapeNet,False,pistol/ShapeNet/b3a66094d5ee833bf4de29b99f103946,pistol/ShapeNet/2f2ee52394a53c74bdd651b07eb299e,True,pistol,pistol,0,"['the', 'grip', 'has', 'visible', 'fasteners']",5,the grip has visible fasteners,train,train,train,train,"[1, 10, 1400, 24, 185, 1995, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",grip
17245,user_1651,The grip is thicker and bulkier,3S3AMIZX3WYOIBM4TES707ARRU9CDB,108.0,1e93ef2704131b52e111721a37269b0f,pistol,ShapeNet,2a66595c64d5e6ded957eaf7f4edb205,pistol,ShapeNet,False,pistol/ShapeNet/2a66595c64d5e6ded957eaf7f4edb205,pistol/ShapeNet/1e93ef2704131b52e111721a37269b0f,False,pistol,pistol,0,"['the', 'grip', 'is', 'thick', '-er', 'and', 'bulky', '-er']",8,the grip is thick -er and bulky -er,train,train,train,train,"[1, 10, 1400, 7, 54, 9, 47, 483, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0]",grip
17246,user_1347,The grip is at a steep angle,35LDD5557CX95345YK887GAT5IWKM2,48.0,e9e6426605eb6d5952d52701459b1f0,pistol,ShapeNet,f3f6678898938575575e33965575974,pistol,ShapeNet,False,pistol/ShapeNet/f3f6678898938575575e33965575974,pistol/ShapeNet/e9e6426605eb6d5952d52701459b1f0,False,pistol,pistol,0,"['the', 'grip', 'is', 'at', 'a', 'steep', 'angle']",7,the grip is at a steep angle,train,train,train,train,"[1, 10, 1400, 7, 98, 26, 742, 106, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",grip
17249,user_1128,it lacks a trigger guard,3OSWBBLG1GQCL9XZKAOUEKV1SEDXDI,82.0,e3f45b75b688bf33794921644e32aee6,pistol,ShapeNet,ac5baab43d72fce2771f90a41c66ca88,pistol,ShapeNet,False,pistol/ShapeNet/ac5baab43d72fce2771f90a41c66ca88,pistol/ShapeNet/e3f45b75b688bf33794921644e32aee6,True,pistol,pistol,0,"['it', 'lacks', 'a', 'trigger', 'guard']",5,it lacks a trigger guard,train,train,train,train,"[1, 23, 1343, 26, 1582, 1389, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",trigger
17253,user_1143,The target has a larger grip,3H7XDTSHKEK08T20CVTGIMKRW3HGWA,36.0,7bd66b182aad44e79a2ee232a197081e,pistol,ShapeNet,d965eb9091d180245f91354f947d2313,pistol,ShapeNet,False,pistol/ShapeNet/d965eb9091d180245f91354f947d2313,pistol/ShapeNet/7bd66b182aad44e79a2ee232a197081e,False,pistol,pistol,0,"['the', 'target', 'has', 'a', 'large', '-er', 'grip']",7,the target has a large -er grip,train,train,train,train,"[1, 10, 11, 24, 26, 94, 9, 1400, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",grip
17257,user_1651,It doesn't have a trigger,3TXWC2NHN1JSM2YJEKD5TGVJMDS9SZ,60.0,345179cdbb6ac9da4dd752ddde80fb1,pistol,ShapeNet,2db5da73d177fe773ffeeaac0d1e84d4,pistol,ShapeNet,False,pistol/ShapeNet/2db5da73d177fe773ffeeaac0d1e84d4,pistol/ShapeNet/345179cdbb6ac9da4dd752ddde80fb1,True,pistol,pistol,0,"['it', 'does', 'not', 'have', 'a', 'trigger']",6,it does not have a trigger,train,train,train,train,"[1, 23, 39, 40, 84, 26, 1582, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",trigger
17259,user_927,The grip is smooth with no screws in it,3IGI0VL649DYDCAK8DF1RCG2UDHNOQ,87.0,5b2c7491683bc482fdd247fb557dd75a,pistol,ShapeNet,57b571c990cea8a8e1f2a1daf140ac9f,pistol,ShapeNet,False,pistol/ShapeNet/57b571c990cea8a8e1f2a1daf140ac9f,pistol/ShapeNet/5b2c7491683bc482fdd247fb557dd75a,True,pistol,pistol,0,"['the', 'grip', 'is', 'smooth', 'with', 'no', 'screws', 'in', 'it']",9,the grip is smooth with no screws in it,train,train,train,train,"[1, 10, 1400, 7, 379, 121, 123, 1910, 90, 23, 2, 0, 0, 0, 0, 0, 0, 0]",grip
17262,user_203,The trigger does not have holes.,3PDJHANYK79GEAI55JYU5SXFN1H6HE,116.0,ca012a47cf5efca23f9d84f9a87a44e4,pistol,ShapeNet,467ac647f0aee4453a4133add633b5c3,pistol,ShapeNet,False,pistol/ShapeNet/467ac647f0aee4453a4133add633b5c3,pistol/ShapeNet/ca012a47cf5efca23f9d84f9a87a44e4,False,pistol,pistol,0,"['the', 'trigger', 'does', 'not', 'have', 'holes']",6,the trigger does not have holes,train,train,train,train,"[1, 10, 1582, 39, 40, 84, 234, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",trigger
17265,user_1529,"The grip is very shorter, making the whole gun look almost completely straight.",3OONKJ5DKECWC3LN5NAS0HG8DP0BOO,388.0,fe6368e73425bdc8ea70d2e1ac81279b,pistol,ShapeNet,708e38e7b733fd22bfae4699de9cb91a,pistol,ShapeNet,False,pistol/ShapeNet/708e38e7b733fd22bfae4699de9cb91a,pistol/ShapeNet/fe6368e73425bdc8ea70d2e1ac81279b,False,pistol,pistol,0,"['the', 'grip', 'is', 'very', 'short', '-er', 'making', 'the', 'whole', 'gun', 'look', 'almost', 'completely', 'straight']",14,the grip is very short -er making the whole gun look almost completely straight,test,train,test,train,"[1, 10, 1400, 7, 62, 8, 9, 1278, 10, 472, 1390, 186, 505, 169, 114, 2, 0, 0]",grip
17266,user_677,The target's grip is smoother.,3570Y55XZRC4XYX0RWB43J577BEYGO,119.0,c16e5ae5e9f4af295c288fb30cd9ee47,pistol,ShapeNet,9cf4051dae7a46ed77b7d0d4764c121d,pistol,ShapeNet,False,pistol/ShapeNet/9cf4051dae7a46ed77b7d0d4764c121d,pistol/ShapeNet/c16e5ae5e9f4af295c288fb30cd9ee47,True,pistol,pistol,0,"['the', 'target', ""'s"", 'grip', 'is', 'smooth', '-er']",7,the target 's grip is smooth -er,train,train,train,train,"[1, 10, 11, 12, 1400, 7, 379, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",grip
17267,user_927,The grip is smooth with no ridges for fingers,34T446B1C27UJRLAH24CL0Q8X5M0CS,120.0,c16e5ae5e9f4af295c288fb30cd9ee47,pistol,ShapeNet,9cf4051dae7a46ed77b7d0d4764c121d,pistol,ShapeNet,False,pistol/ShapeNet/9cf4051dae7a46ed77b7d0d4764c121d,pistol/ShapeNet/c16e5ae5e9f4af295c288fb30cd9ee47,True,pistol,pistol,0,"['the', 'grip', 'is', 'smooth', 'with', 'no', 'ridges', 'for', 'fingers']",9,the grip is smooth with no ridges for fingers,train,train,train,train,"[1, 10, 1400, 7, 379, 121, 123, 584, 259, 1415, 2, 0, 0, 0, 0, 0, 0, 0]",grip
17269,user_677,The front of the target's grip has four indents for fingers.,3SITXWYCNX2J6CZF6EXOJU71PS2XBA,155.0,4bb890182e9f01b26c63b8b48495261a,pistol,ShapeNet,f4cf735786b69d7a5d0dded52efeb4fd,pistol,ShapeNet,False,pistol/ShapeNet/f4cf735786b69d7a5d0dded52efeb4fd,pistol/ShapeNet/4bb890182e9f01b26c63b8b48495261a,True,pistol,pistol,0,"['the', 'front', 'of', 'the', 'target', ""'s"", 'grip', 'has', 'four', 'indents', 'for', 'fingers']",12,the front of the target 's grip has four indents for fingers,train,train,train,train,"[1, 10, 37, 38, 10, 11, 12, 1400, 24, 322, 1498, 259, 1415, 2, 0, 0, 0, 0]",grip
17270,user_203,The trigger is located in the center of the trigger guard.,3VNXK88KKEB8EUFN8FIA43FQLI39VN,113.0,6aae44dd39fb9476f059c10da31213ea,pistol,ShapeNet,b022617c83eda074de67c4fcc9fa48e9,pistol,ShapeNet,False,pistol/ShapeNet/b022617c83eda074de67c4fcc9fa48e9,pistol/ShapeNet/6aae44dd39fb9476f059c10da31213ea,True,pistol,pistol,0,"['the', 'trigger', 'is', 'located', 'in', 'the', 'center', 'of', 'the', 'trigger', 'guard']",11,the trigger is located in the center of the trigger guard,train,train,train,train,"[1, 10, 1582, 7, 251, 90, 10, 165, 38, 10, 1582, 1389, 2, 0, 0, 0, 0, 0]",trigger
17273,user_1489,The top of the barrel is flat and smooth,3NLZY2D53RIBAOKFBDRQ3P7D4J3LQY,132.0,51c3ad915c53f9bde3f7f7749a803060,pistol,ShapeNet,2f2ee52394a53c74bdd651b07eb299e,pistol,ShapeNet,False,pistol/ShapeNet/2f2ee52394a53c74bdd651b07eb299e,pistol/ShapeNet/51c3ad915c53f9bde3f7f7749a803060,False,pistol,pistol,0,"['the', 'top', 'of', 'the', 'barrel', 'is', 'flat', 'and', 'smooth']",9,the top of the barrel is flat and smooth,train,train,train,train,"[1, 10, 99, 38, 10, 1704, 7, 129, 47, 379, 2, 0, 0, 0, 0, 0, 0, 0]",barrel
17275,user_1143,The target has a trigger with holes in it,36PW28KO41P5H2365V700U2OR4ZEAG,90.0,467ac647f0aee4453a4133add633b5c3,pistol,ShapeNet,fffbe09e4890f8f36314c3b6a3a65519,pistol,ShapeNet,False,pistol/ShapeNet/fffbe09e4890f8f36314c3b6a3a65519,pistol/ShapeNet/467ac647f0aee4453a4133add633b5c3,True,pistol,pistol,0,"['the', 'target', 'has', 'a', 'trigger', 'with', 'holes', 'in', 'it']",9,the target has a trigger with holes in it,train,train,train,train,"[1, 10, 11, 24, 26, 1582, 121, 234, 90, 23, 2, 0, 0, 0, 0, 0, 0, 0]",trigger
17278,user_786,Its grip's side surface has a star surrounded by a circle,3IHR8NYAM9UUC4CF58DKH3FSD1JP4F,205.0,96013016f3e33bf3e1f2a1daf140ac9f,pistol,ShapeNet,224947e496219e1da39dc4a567ce225f,pistol,ShapeNet,False,pistol/ShapeNet/224947e496219e1da39dc4a567ce225f,pistol/ShapeNet/96013016f3e33bf3e1f2a1daf140ac9f,True,pistol,pistol,0,"['its', 'grip', ""'s"", 'side', 'surface', 'has', 'a', 'star', 'surrounded', 'by', 'a', 'circle']",12,its grip 's side surface has a star surrounded by a circle,train,train,train,train,"[1, 5, 1400, 12, 22, 334, 24, 26, 683, 2004, 248, 26, 149, 2, 0, 0, 0, 0]",grip
17279,user_1347,There is a star within a circle on the grip panel,3G5F9DBFORQ1T0X66R62HKDE4U4VHQ,62.0,96013016f3e33bf3e1f2a1daf140ac9f,pistol,ShapeNet,224947e496219e1da39dc4a567ce225f,pistol,ShapeNet,False,pistol/ShapeNet/224947e496219e1da39dc4a567ce225f,pistol/ShapeNet/96013016f3e33bf3e1f2a1daf140ac9f,True,pistol,pistol,0,"['there', 'is', 'a', 'star', 'within', 'a', 'circle', 'on', 'the', 'grip', 'panel']",11,there is a star within a circle on the grip panel,train,train,train,train,"[1, 15, 7, 26, 683, 909, 26, 149, 20, 10, 1400, 184, 2, 0, 0, 0, 0, 0]",grip
17291,user_786,Its grip's front face has three curves to fit the fingers,3CPLWGV3MQSV6P6E6OWJUMLDZEYN9F,114.0,68cf8f5e1bfb9ff8e71e857afa9df271,pistol,ShapeNet,ac8ecc77946b9578f342a9bc61de5ab2,pistol,ShapeNet,False,pistol/ShapeNet/ac8ecc77946b9578f342a9bc61de5ab2,pistol/ShapeNet/68cf8f5e1bfb9ff8e71e857afa9df271,True,pistol,pistol,0,"['its', 'grip', ""'s"", 'front', 'face', 'has', 'three', 'curves', 'to', 'fit', 'the', 'fingers']",12,its grip 's front face has three curves to fit the fingers,test,train,test,train,"[1, 5, 1400, 12, 37, 56, 24, 80, 156, 58, 2006, 10, 1415, 2, 0, 0, 0, 0]",grip
17292,user_1601,The target pistol has a very short barrel.,3WSELTNVR5V76LL3VQWVZG2PUE2TA1,85.0,7afbd8e91df4282f1b5391e37ae81402,pistol,ShapeNet,50fcbde9d69020130a1f1f44ddfeac,pistol,ShapeNet,False,pistol/ShapeNet/50fcbde9d69020130a1f1f44ddfeac,pistol/ShapeNet/7afbd8e91df4282f1b5391e37ae81402,True,pistol,pistol,0,"['the', 'target', 'pistol', 'has', 'a', 'very', 'short', 'barrel']",8,the target pistol has a very short barrel,train,train,train,train,"[1, 10, 11, 1922, 24, 26, 62, 8, 1704, 2, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
17294,user_203,The trigger is located in the center of the guard.,3NJM2BJS4YZX78PUYNJ201RG5FKPCE,103.0,2eca5fa283b317c7602717bb378973f1,pistol,ShapeNet,8c944c84863d3d6254b976bcc599b162,pistol,ShapeNet,False,pistol/ShapeNet/8c944c84863d3d6254b976bcc599b162,pistol/ShapeNet/2eca5fa283b317c7602717bb378973f1,True,pistol,pistol,0,"['the', 'trigger', 'is', 'located', 'in', 'the', 'center', 'of', 'the', 'guard']",10,the trigger is located in the center of the guard,train,train,train,train,"[1, 10, 1582, 7, 251, 90, 10, 165, 38, 10, 1389, 2, 0, 0, 0, 0, 0, 0]",trigger
17295,user_920,The target does not have an exposed barrel.,3PM8NZGV8096AI14PWUEEJ20BT7XQS,74.0,2eca5fa283b317c7602717bb378973f1,pistol,ShapeNet,8c944c84863d3d6254b976bcc599b162,pistol,ShapeNet,False,pistol/ShapeNet/8c944c84863d3d6254b976bcc599b162,pistol/ShapeNet/2eca5fa283b317c7602717bb378973f1,True,pistol,pistol,0,"['the', 'target', 'does', 'not', 'have', 'an', 'exposed', 'barrel']",8,the target does not have an exposed barrel,train,train,train,train,"[1, 10, 11, 39, 40, 84, 72, 361, 1704, 2, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
17298,user_203,The trigger guard is longer.,3VP0C6EFSIP26OJGWGE7XX5B4N56MC,127.0,68cf8f5e1bfb9ff8e71e857afa9df271,pistol,ShapeNet,263afcd618780865bbace5122b1001f5,pistol,ShapeNet,False,pistol/ShapeNet/263afcd618780865bbace5122b1001f5,pistol/ShapeNet/68cf8f5e1bfb9ff8e71e857afa9df271,True,pistol,pistol,0,"['the', 'trigger', 'guard', 'is', 'long', '-er']",6,the trigger guard is long -er,train,train,train,train,"[1, 10, 1582, 1389, 7, 32, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",trigger
17299,user_354,It has a shorter barrel in length,3JZQSN0I3S3YX7G5M6JGEYYR10WGFH,52.0,68cf8f5e1bfb9ff8e71e857afa9df271,pistol,ShapeNet,263afcd618780865bbace5122b1001f5,pistol,ShapeNet,False,pistol/ShapeNet/263afcd618780865bbace5122b1001f5,pistol/ShapeNet/68cf8f5e1bfb9ff8e71e857afa9df271,True,pistol,pistol,0,"['it', 'has', 'a', 'short', '-er', 'barrel', 'in', 'length']",8,it has a short -er barrel in length,train,train,train,train,"[1, 23, 24, 26, 8, 9, 1704, 90, 155, 2, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
17305,user_1785,The grip is near the middle of the pistol.,3PWWM24LHURZ3YYBFDSL22N44DP28E,220.0,b3a66094d5ee833bf4de29b99f103946,pistol,ShapeNet,30195a2d2fe56a1f6887cd98a5557c7b,pistol,ShapeNet,False,pistol/ShapeNet/30195a2d2fe56a1f6887cd98a5557c7b,pistol/ShapeNet/b3a66094d5ee833bf4de29b99f103946,True,pistol,pistol,0,"['the', 'grip', 'is', 'near', 'the', 'middle', 'of', 'the', 'pistol']",9,the grip is near the middle of the pistol,val,train,val,train,"[1, 10, 1400, 7, 348, 10, 232, 38, 10, 1922, 2, 0, 0, 0, 0, 0, 0, 0]",grip
17306,user_677,The target's trigger guard is more rounded,3M0BCWMB8XP4HCUPW912HBTUGQWWBG,202.0,5cc23a432b1b88dbf5029f48ea6cff14,pistol,ShapeNet,557f644e37dbbf8fd11c813bb72a58f6,pistol,ShapeNet,False,pistol/ShapeNet/557f644e37dbbf8fd11c813bb72a58f6,pistol/ShapeNet/5cc23a432b1b88dbf5029f48ea6cff14,True,pistol,pistol,0,"['the', 'target', ""'s"", 'trigger', 'guard', 'is', 'more', 'rounded']",8,the target 's trigger guard is more rounded,train,train,train,train,"[1, 10, 11, 12, 1582, 1389, 7, 34, 48, 2, 0, 0, 0, 0, 0, 0, 0, 0]",trigger
17307,user_1347,The barrel is more perfectly circular,3NL0RFNU0HGT1DFZSG8CLMTTJRBK47,106.0,5cc23a432b1b88dbf5029f48ea6cff14,pistol,ShapeNet,557f644e37dbbf8fd11c813bb72a58f6,pistol,ShapeNet,False,pistol/ShapeNet/557f644e37dbbf8fd11c813bb72a58f6,pistol/ShapeNet/5cc23a432b1b88dbf5029f48ea6cff14,True,pistol,pistol,0,"['the', 'barrel', 'is', 'more', 'perfectly', 'circular']",6,the barrel is more perfectly circular,train,train,train,train,"[1, 10, 1704, 7, 34, 978, 102, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
17309,user_1712,the barrel is shorter,33M4IA01QIU6MJG42BJEJ9C57E2RXE,82.0,9d5e90c0d6e341093e63a7526ef5b080,pistol,ShapeNet,a97fdc331fd7c8299cb41f075aef64e4,pistol,ShapeNet,False,pistol/ShapeNet/a97fdc331fd7c8299cb41f075aef64e4,pistol/ShapeNet/9d5e90c0d6e341093e63a7526ef5b080,False,pistol,pistol,0,"['the', 'barrel', 'is', 'short', '-er']",5,the barrel is short -er,train,train,train,train,"[1, 10, 1704, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
17311,user_1143,The target has a wider grip,3WJ1OXY92C9O81TFSSL08K62G11A8D,55.0,cbe47102e2e71f8120b92c47b3d5c1a3,pistol,ShapeNet,7af9e52ccd99125c67b9bb226efd81df,pistol,ShapeNet,False,pistol/ShapeNet/7af9e52ccd99125c67b9bb226efd81df,pistol/ShapeNet/cbe47102e2e71f8120b92c47b3d5c1a3,False,pistol,pistol,0,"['the', 'target', 'has', 'a', 'wide', '-er', 'grip']",7,the target has a wide -er grip,test,train,test,train,"[1, 10, 11, 24, 26, 83, 9, 1400, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",grip
17312,user_786,Its grip's front face has four curves to fit the fingers,3K5TEWLKGX41PV8QC9ONHWET47MVIM,225.0,5b31070deb9226b134c40d765f77199,pistol,ShapeNet,383ed236166980209e23d6b6aa619041,pistol,ShapeNet,False,pistol/ShapeNet/383ed236166980209e23d6b6aa619041,pistol/ShapeNet/5b31070deb9226b134c40d765f77199,True,pistol,pistol,0,"['its', 'grip', ""'s"", 'front', 'face', 'has', 'four', 'curves', 'to', 'fit', 'the', 'fingers']",12,its grip 's front face has four curves to fit the fingers,train,train,train,train,"[1, 5, 1400, 12, 37, 56, 24, 322, 156, 58, 2006, 10, 1415, 2, 0, 0, 0, 0]",grip
17313,user_1964,the grip is ridged,3P1L2B7AD3I8PC7ZW0ZMEKCDPJYOL8,71.0,5b31070deb9226b134c40d765f77199,pistol,ShapeNet,383ed236166980209e23d6b6aa619041,pistol,ShapeNet,False,pistol/ShapeNet/383ed236166980209e23d6b6aa619041,pistol/ShapeNet/5b31070deb9226b134c40d765f77199,True,pistol,pistol,0,"['the', 'grip', 'is', 'ridged']",4,the grip is ridged,train,train,train,train,"[1, 10, 1400, 7, 896, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",grip
17317,user_1740,Its barrel is more square.,34YB12FSQ0H43H8M8TNT9OI0Y0TMGD,78.0,9cf4051dae7a46ed77b7d0d4764c121d,pistol,ShapeNet,d7ac2d2fafd9b9076314c3b6a3a65519,pistol,ShapeNet,False,pistol/ShapeNet/d7ac2d2fafd9b9076314c3b6a3a65519,pistol/ShapeNet/9cf4051dae7a46ed77b7d0d4764c121d,False,pistol,pistol,0,"['its', 'barrel', 'is', 'more', 'square']",5,its barrel is more square,val,train,val,train,"[1, 5, 1704, 7, 34, 50, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
17318,user_1601,The target pistol has a streamlined barrel support.,3WOKGM4L739VSGID77D3G0KPMK1O0B,147.0,1e9955ac94f8facf9e272653667f1619,pistol,ShapeNet,2e3a11f4328843dc61da9de756ddfd97,pistol,ShapeNet,False,pistol/ShapeNet/2e3a11f4328843dc61da9de756ddfd97,pistol/ShapeNet/1e9955ac94f8facf9e272653667f1619,False,pistol,pistol,0,"['the', 'target', 'pistol', 'has', 'a', 'streamlined', 'barrel', 'support']",8,the target pistol has a streamlined barrel support,train,train,train,train,"[1, 10, 11, 1922, 24, 26, 2008, 1704, 843, 2, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
17319,user_1964,the barrel is more conical,3M0BCWMB8XP4HCUPW912HBTUGRJWB5,57.0,1e9955ac94f8facf9e272653667f1619,pistol,ShapeNet,2e3a11f4328843dc61da9de756ddfd97,pistol,ShapeNet,False,pistol/ShapeNet/2e3a11f4328843dc61da9de756ddfd97,pistol/ShapeNet/1e9955ac94f8facf9e272653667f1619,False,pistol,pistol,0,"['the', 'barrel', 'is', 'more', 'conical']",5,the barrel is more conical,train,train,train,train,"[1, 10, 1704, 7, 34, 399, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
17323,user_677,The target's grip is taller.,33LK57MYLVY7STGWII7464XC1GBZSZ,85.0,9e1835a6671c1163fef144202cb2b935,pistol,ShapeNet,c344176cc45786e35f08fcff2175b4c7,pistol,ShapeNet,False,pistol/ShapeNet/c344176cc45786e35f08fcff2175b4c7,pistol/ShapeNet/9e1835a6671c1163fef144202cb2b935,True,pistol,pistol,0,"['the', 'target', ""'s"", 'grip', 'is', 'tall', '-er']",7,the target 's grip is tall -er,train,train,train,train,"[1, 10, 11, 12, 1400, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",grip
17328,user_923,The barrel is wider,37FMASSAYEKMGHAK7SXNGKKM1FYIBV,125.0,e6017a1e15095b4e6314c3b6a3a65519,pistol,ShapeNet,d7ac2d2fafd9b9076314c3b6a3a65519,pistol,ShapeNet,False,pistol/ShapeNet/d7ac2d2fafd9b9076314c3b6a3a65519,pistol/ShapeNet/e6017a1e15095b4e6314c3b6a3a65519,True,pistol,pistol,0,"['the', 'barrel', 'is', 'wide', '-er']",5,the barrel is wide -er,val,train,val,train,"[1, 10, 1704, 7, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
17329,user_1291,handle is thinnerr,3Q5ZZ9ZEVQ8R2VHYXWUJ09QGON2584,99.0,e6017a1e15095b4e6314c3b6a3a65519,pistol,ShapeNet,d7ac2d2fafd9b9076314c3b6a3a65519,pistol,ShapeNet,False,pistol/ShapeNet/d7ac2d2fafd9b9076314c3b6a3a65519,pistol/ShapeNet/e6017a1e15095b4e6314c3b6a3a65519,True,pistol,pistol,0,"['handle', 'is', 'thin', '-er']",4,handle is thin -er,val,train,val,train,"[1, 29, 7, 60, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",grip
17333,user_1489,The barrel is cylindrical,3U4J9857OG4PRXTOO1TQPVUDNZX7BZ,78.0,68cf8f5e1bfb9ff8e71e857afa9df271,pistol,ShapeNet,b2bacf7d683379db2f4c3670d21f5380,pistol,ShapeNet,False,pistol/ShapeNet/b2bacf7d683379db2f4c3670d21f5380,pistol/ShapeNet/68cf8f5e1bfb9ff8e71e857afa9df271,False,pistol,pistol,0,"['the', 'barrel', 'is', 'cylindrical']",4,the barrel is cylindrical,train,train,train,train,"[1, 10, 1704, 7, 176, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
17336,user_1347,The grip is the same thickness the whole way down,3D4CH1LGECMPWXPSJKJO42CGY299GQ,63.0,1b63a4a6fad149acfa040b4405acb380,pistol,ShapeNet,be4eb62282269fa3d65e0fc33127a486,pistol,ShapeNet,False,pistol/ShapeNet/be4eb62282269fa3d65e0fc33127a486,pistol/ShapeNet/1b63a4a6fad149acfa040b4405acb380,True,pistol,pistol,0,"['the', 'grip', 'is', 'the', 'same', 'thickness', 'the', 'whole', 'way', 'down']",10,the grip is the same thickness the whole way down,train,train,train,train,"[1, 10, 1400, 7, 10, 300, 1577, 10, 472, 471, 44, 2, 0, 0, 0, 0, 0, 0]",grip
17338,user_206,the target has a straight square grip with no grooves,3A1PQ49WVJAL7OH8ZDMDAW6YFQ21HC,124.0,dc50408025d922eb1c81652b127a0ec9,pistol,ShapeNet,732dedcf453bcf0615ea1d7806d654ad,pistol,ShapeNet,False,pistol/ShapeNet/732dedcf453bcf0615ea1d7806d654ad,pistol/ShapeNet/dc50408025d922eb1c81652b127a0ec9,True,pistol,pistol,0,"['the', 'target', 'has', 'a', 'straight', 'square', 'grip', 'with', 'no', 'grooves']",10,the target has a straight square grip with no grooves,train,train,train,train,"[1, 10, 11, 24, 26, 114, 50, 1400, 121, 123, 1426, 2, 0, 0, 0, 0, 0, 0]",grip
17339,user_1529,The top of the barrel is smooth.,3TMFV4NEPA7LFEWITXHSQ93T8KA8WS,176.0,dc50408025d922eb1c81652b127a0ec9,pistol,ShapeNet,732dedcf453bcf0615ea1d7806d654ad,pistol,ShapeNet,False,pistol/ShapeNet/732dedcf453bcf0615ea1d7806d654ad,pistol/ShapeNet/dc50408025d922eb1c81652b127a0ec9,True,pistol,pistol,0,"['the', 'top', 'of', 'the', 'barrel', 'is', 'smooth']",7,the top of the barrel is smooth,train,train,train,train,"[1, 10, 99, 38, 10, 1704, 7, 379, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
17340,user_1128,it has a fatter barrel,34MAJL3QP6GN5F7S7AGD40CR86L34D,53.0,8fa02aab7237289667fdfbdf64f19325,pistol,ShapeNet,c693ffa50f62a2825fca1d021553f9e4,pistol,ShapeNet,False,pistol/ShapeNet/c693ffa50f62a2825fca1d021553f9e4,pistol/ShapeNet/8fa02aab7237289667fdfbdf64f19325,False,pistol,pistol,0,"['it', 'has', 'a', 'fat', '-er', 'barrel']",6,it has a fat -er barrel,train,train,train,train,"[1, 23, 24, 26, 866, 9, 1704, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",barrel
17343,user_2154,The target's grip is slightly curved and not as rectangular,3KYQYYSHYX0PR0J7JJ1YV748G9ODO7,86.0,5b2c7491683bc482fdd247fb557dd75a,pistol,ShapeNet,9accc818df62042146be58202cd6477e,pistol,ShapeNet,False,pistol/ShapeNet/9accc818df62042146be58202cd6477e,pistol/ShapeNet/5b2c7491683bc482fdd247fb557dd75a,False,pistol,pistol,0,"['the', 'target', ""'s"", 'grip', 'is', 'slightly', 'curved', 'and', 'not', 'as', 'rectangular']",11,the target 's grip is slightly curved and not as rectangular,train,train,train,train,"[1, 10, 11, 12, 1400, 7, 174, 51, 47, 40, 52, 128, 2, 0, 0, 0, 0, 0]",grip
