,workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded,part_keywords
62022,user_2115,it has a long handle,3R6P78PK7M48GCY6HQO5V2DSSRJTGH,73.0,adfe9029a1ca723eb8966aeece708f87,bag,ShapeNet,fdd6a114f831fad4a344805881e35292,bag,PartNet,True,bag/PartNet/fdd6a114f831fad4a344805881e35292,bag/ShapeNet/adfe9029a1ca723eb8966aeece708f87,True,bag,bag,0,"['it', 'has', 'a', 'long', 'handle']",5,it has a long handle,train,train,train,train,"[1, 23, 24, 26, 32, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62026,user_238,it has a different handle,3WYP994K19K2058UFJ2IRSSIDFEY6P,976.0,d9015890f9691fd593daa1a1c18444ab,bag,ShapeNet,758dd5af7f18ed9acd99ccc7ff441abf,bag,ShapeNet,False,bag/ShapeNet/758dd5af7f18ed9acd99ccc7ff441abf,bag/ShapeNet/d9015890f9691fd593daa1a1c18444ab,False,bag,bag,0,"['it', 'has', 'a', 'different', 'handle']",5,it has a different handle,train,train,train,train,"[1, 23, 24, 26, 306, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62027,user_786,It has two handles instead of one,3UJ1CZ6IZJI9LFW7BU0OH0QH0Z55S0,123.0,d9015890f9691fd593daa1a1c18444ab,bag,ShapeNet,758dd5af7f18ed9acd99ccc7ff441abf,bag,ShapeNet,False,bag/ShapeNet/758dd5af7f18ed9acd99ccc7ff441abf,bag/ShapeNet/d9015890f9691fd593daa1a1c18444ab,False,bag,bag,0,"['it', 'has', 'two', 'handles', 'instead', 'of', 'one']",7,it has two handles instead of one,train,train,train,train,"[1, 23, 24, 17, 18, 97, 38, 19, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62028,user_1139,It has two handles,3L70J4KAZIF0PWP690WGUCK3RBBDA1,72.0,d9015890f9691fd593daa1a1c18444ab,bag,ShapeNet,758dd5af7f18ed9acd99ccc7ff441abf,bag,ShapeNet,False,bag/ShapeNet/758dd5af7f18ed9acd99ccc7ff441abf,bag/ShapeNet/d9015890f9691fd593daa1a1c18444ab,False,bag,bag,0,"['it', 'has', 'two', 'handles']",4,it has two handles,train,train,train,train,"[1, 23, 24, 17, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62032,user_149,Shorter shoulder strap.,38F5OAUN5P5ZIAWAOT3MB6XBIU1H7O,100.0,fdd6a114f831fad4a344805881e35292,bag,PartNet,e90e27c3020d25dd76bb31db0358e9c6,bag,ShapeNet,False,bag/ShapeNet/e90e27c3020d25dd76bb31db0358e9c6,bag/PartNet/fdd6a114f831fad4a344805881e35292,True,bag,bag,0,"['short', '-er', 'shoulder', 'strap']",4,short -er shoulder strap,train,train,train,train,"[1, 8, 9, 1767, 628, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62034,user_1298,The body is more modern,3OVHNO1VE8U1Q4XELSCFB5BC0U6DZM,56.0,fdd6a114f831fad4a344805881e35292,bag,PartNet,e90e27c3020d25dd76bb31db0358e9c6,bag,ShapeNet,False,bag/ShapeNet/e90e27c3020d25dd76bb31db0358e9c6,bag/PartNet/fdd6a114f831fad4a344805881e35292,True,bag,bag,0,"['the', 'body', 'is', 'more', 'modern']",5,the body is more modern,train,train,train,train,"[1, 10, 45, 7, 34, 458, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
62035,user_786,It has big handles whose total height is about 80% of the bag height,3JWH6J9I9U6EUILB48AFLSG3NVUNBG,162.0,30bf69aa24dbb3fc9de193e488fc4dce,bag,ShapeNet,1b9ef45fefefa35ed13f430b2941481,bag,ShapeNet,False,bag/ShapeNet/1b9ef45fefefa35ed13f430b2941481,bag/ShapeNet/30bf69aa24dbb3fc9de193e488fc4dce,True,bag,bag,0,"['it', 'has', 'big', 'handles', 'whose', 'total', 'height', 'is', 'about', '80', 'of', 'the', 'bag', 'height']",14,it has big handles whose total height is about 80 of the bag height,val,train,val,train,"[1, 23, 24, 320, 18, 872, 1106, 117, 7, 519, 5606, 38, 10, 1909, 117, 2, 0, 0]",strap
62036,user_1161,The target handles are attached to the outside of the bag.,3ATTHHXXWCHTTKDLCOP55HBEKZFIXV,266.0,30bf69aa24dbb3fc9de193e488fc4dce,bag,ShapeNet,1b9ef45fefefa35ed13f430b2941481,bag,ShapeNet,False,bag/ShapeNet/1b9ef45fefefa35ed13f430b2941481,bag/ShapeNet/30bf69aa24dbb3fc9de193e488fc4dce,True,bag,bag,0,"['the', 'target', 'handles', 'are', 'attached', 'to', 'the', 'outside', 'of', 'the', 'bag']",11,the target handles are attached to the outside of the bag,val,train,val,train,"[1, 10, 11, 18, 16, 115, 58, 10, 1636, 38, 10, 1909, 2, 0, 0, 0, 0, 0]",strap
62037,user_2044,Its handles are thicker,3I33IC7ZWHVDMMRQCBCZYTTZUKGA2J,37.0,30bf69aa24dbb3fc9de193e488fc4dce,bag,ShapeNet,1b9ef45fefefa35ed13f430b2941481,bag,ShapeNet,False,bag/ShapeNet/1b9ef45fefefa35ed13f430b2941481,bag/ShapeNet/30bf69aa24dbb3fc9de193e488fc4dce,True,bag,bag,0,"['its', 'handles', 'are', 'thick', '-er']",5,its handles are thick -er,val,train,val,train,"[1, 5, 18, 16, 54, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62042,user_1689,The target has thinner handles.,35DR22AR5FDE3HV2RLII1B9P1H5X3X,212.0,c3a5009c4867f7293c8d0fdfb1cc2535,bag,ShapeNet,61c9570c3d12e47cd061bb85232b3b01,bag,PartNet,False,bag/PartNet/61c9570c3d12e47cd061bb85232b3b01,bag/ShapeNet/c3a5009c4867f7293c8d0fdfb1cc2535,False,bag,bag,0,"['the', 'target', 'has', 'thin', '-er', 'handles']",6,the target has thin -er handles,train,train,train,train,"[1, 10, 11, 24, 60, 9, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62043,user_2005,it has two triangle shaped handles,3OCHAWUVGQDKZF39CRAHIXQRC4YKX4,100.0,c3a5009c4867f7293c8d0fdfb1cc2535,bag,ShapeNet,61c9570c3d12e47cd061bb85232b3b01,bag,PartNet,False,bag/PartNet/61c9570c3d12e47cd061bb85232b3b01,bag/ShapeNet/c3a5009c4867f7293c8d0fdfb1cc2535,False,bag,bag,0,"['it', 'has', 'two', 'triangle', 'shaped', 'handles']",6,it has two triangle shaped handles,train,train,train,train,"[1, 23, 24, 17, 608, 14, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62044,user_156,It has two handles.,34BBWHLWHC4E4K8V2JTJ3YX7B03IW2,30.0,669fe6ae83e64a544608027d921be76e,bag,PartNet,b1234d3adf9e476e9432386574f02229,bag,ShapeNet,False,bag/ShapeNet/b1234d3adf9e476e9432386574f02229,bag/PartNet/669fe6ae83e64a544608027d921be76e,False,bag,bag,0,"['it', 'has', 'two', 'handles']",4,it has two handles,train,train,train,train,"[1, 23, 24, 17, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62045,user_549,"The bag has two, thin handles.",3ZDAD0O1T36J2YTW60O9JODNVMATXE,54.0,669fe6ae83e64a544608027d921be76e,bag,PartNet,b1234d3adf9e476e9432386574f02229,bag,ShapeNet,False,bag/ShapeNet/b1234d3adf9e476e9432386574f02229,bag/PartNet/669fe6ae83e64a544608027d921be76e,False,bag,bag,0,"['the', 'bag', 'has', 'two', 'thin', 'handles']",6,the bag has two thin handles,train,train,train,train,"[1, 10, 1909, 24, 17, 60, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62056,user_203,The body is tapered.,3BGYGHDBBZDOHJWMZWJKSBA1IV122F,137.0,7565e6f425dd6d376d987ae9a225629c,bag,ShapeNet,93ca5243aa73b5de81157c9325bb0e45,bag,ShapeNet,False,bag/ShapeNet/93ca5243aa73b5de81157c9325bb0e45,bag/ShapeNet/7565e6f425dd6d376d987ae9a225629c,True,bag,bag,0,"['the', 'body', 'is', 'tapered']",4,the body is tapered,train,train,train,train,"[1, 10, 45, 7, 352, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
62057,user_1298,The handles are smaller,3MRNMEIQW7ZHLFGA6RL63Q0ELLKDLP,39.0,7565e6f425dd6d376d987ae9a225629c,bag,ShapeNet,93ca5243aa73b5de81157c9325bb0e45,bag,ShapeNet,False,bag/ShapeNet/93ca5243aa73b5de81157c9325bb0e45,bag/ShapeNet/7565e6f425dd6d376d987ae9a225629c,True,bag,bag,0,"['the', 'handles', 'are', 'small', '-er']",5,the handles are small -er,train,train,train,train,"[1, 10, 18, 16, 111, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62058,user_2005,the body has a cone shape,3AMW0RGHOFVGYCMLNDSGGCLS40TNPN,84.0,7565e6f425dd6d376d987ae9a225629c,bag,ShapeNet,93ca5243aa73b5de81157c9325bb0e45,bag,ShapeNet,False,bag/ShapeNet/93ca5243aa73b5de81157c9325bb0e45,bag/ShapeNet/7565e6f425dd6d376d987ae9a225629c,True,bag,bag,0,"['the', 'body', 'has', 'a', 'cone', 'shape']",6,the body has a cone shape,train,train,train,train,"[1, 10, 45, 24, 26, 143, 93, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
62062,user_786,Its two top handles are semi-circular at the very top instead of rectangular,3KYQYYSHYX0PR0J7JJ1YV748GRBOD5,227.0,a55b721ea5a29d7f639ff561fa3f5bac,bag,ShapeNet,c5285f62ab36c0b84a001c5cd830d507,bag,PartNet,False,bag/PartNet/c5285f62ab36c0b84a001c5cd830d507,bag/ShapeNet/a55b721ea5a29d7f639ff561fa3f5bac,False,bag,bag,0,"['its', 'two', 'top', 'handles', 'are', 'semi', 'circular', 'at', 'the', 'very', 'top', 'instead', 'of', 'rectangular']",14,its two top handles are semi circular at the very top instead of rectangular,train,train,train,train,"[1, 5, 17, 99, 18, 16, 407, 102, 98, 10, 62, 99, 97, 38, 128, 2, 0, 0]",strap
62063,user_1577,Has a triangular handle,3QFUFYSY908ILRNLR5HF591OBDT4FO,170.0,a55b721ea5a29d7f639ff561fa3f5bac,bag,ShapeNet,c5285f62ab36c0b84a001c5cd830d507,bag,PartNet,False,bag/PartNet/c5285f62ab36c0b84a001c5cd830d507,bag/ShapeNet/a55b721ea5a29d7f639ff561fa3f5bac,False,bag,bag,0,"['has', 'a', 'triangular', 'handle']",4,has a triangular handle,train,train,train,train,"[1, 24, 26, 564, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62066,user_156,It has one handle.,3VP0C6EFSIP26OJGWGE7XX5B47TM6K,46.0,adfe9029a1ca723eb8966aeece708f87,bag,ShapeNet,2022610a5d1a8455abc49cae1a831a9e,bag,ShapeNet,False,bag/ShapeNet/2022610a5d1a8455abc49cae1a831a9e,bag/ShapeNet/adfe9029a1ca723eb8966aeece708f87,True,bag,bag,0,"['it', 'has', 'one', 'handle']",4,it has one handle,train,train,train,train,"[1, 23, 24, 19, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62070,user_2115,it has a different body,3T3IWE1XG8GZT1SKKMTHPGHUYEJTQ3,52.0,71ead7f072106c63ed13f430b2941481,bag,ShapeNet,4a1f62dbe8b091eabc49cae1a831a9e,bag,ShapeNet,False,bag/ShapeNet/4a1f62dbe8b091eabc49cae1a831a9e,bag/ShapeNet/71ead7f072106c63ed13f430b2941481,False,bag,bag,0,"['it', 'has', 'a', 'different', 'body']",5,it has a different body,train,train,train,train,"[1, 23, 24, 26, 306, 45, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
62072,user_786,It has a much wider handle,3F0BG9B9MRGL45MZYT7AX6SE8QAY70,92.0,151d033af5381fd4c1e1e64c8ea306ea,bag,ShapeNet,11d831e89c65adeddeb12bc39b9090ab,bag,PartNet,False,bag/PartNet/11d831e89c65adeddeb12bc39b9090ab,bag/ShapeNet/151d033af5381fd4c1e1e64c8ea306ea,True,bag,bag,0,"['it', 'has', 'a', 'much', 'wide', '-er', 'handle']",7,it has a much wide -er handle,train,train,train,train,"[1, 23, 24, 26, 59, 83, 9, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62073,user_1298,The strap is larger,33C7UALJVNRSEDGFW9S7XJDZCO118K,48.0,151d033af5381fd4c1e1e64c8ea306ea,bag,ShapeNet,11d831e89c65adeddeb12bc39b9090ab,bag,PartNet,False,bag/PartNet/11d831e89c65adeddeb12bc39b9090ab,bag/ShapeNet/151d033af5381fd4c1e1e64c8ea306ea,True,bag,bag,0,"['the', 'strap', 'is', 'large', '-er']",5,the strap is large -er,train,train,train,train,"[1, 10, 628, 7, 94, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62075,user_1298,The height of the body is taller,3YDGXNSEO1N96CDYJRB9VHK2O9F84A,54.0,6881468dd51c214922022e93ae2b2b5b,bag,ShapeNet,abba6df6294f20c569ea850160c0b35,bag,ShapeNet,False,bag/ShapeNet/abba6df6294f20c569ea850160c0b35,bag/ShapeNet/6881468dd51c214922022e93ae2b2b5b,False,bag,bag,0,"['the', 'height', 'of', 'the', 'body', 'is', 'tall', '-er']",8,the height of the body is tall -er,test,train,test,train,"[1, 10, 117, 38, 10, 45, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0]",body
62076,user_2115,the handles are short,3CPLWGV3MQSV6P6E6OWJUMLDZWSN99,69.0,6881468dd51c214922022e93ae2b2b5b,bag,ShapeNet,abba6df6294f20c569ea850160c0b35,bag,ShapeNet,False,bag/ShapeNet/abba6df6294f20c569ea850160c0b35,bag/ShapeNet/6881468dd51c214922022e93ae2b2b5b,False,bag,bag,0,"['the', 'handles', 'are', 'short']",4,the handles are short,test,train,test,train,"[1, 10, 18, 16, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62077,user_238,the handle is much smaller,3MTMREQS4XBZY2PXQV16M09OYQ4AWS,83.0,581af450a3a8009abc49cae1a831a9e,bag,ShapeNet,bdd8f97110e50efbfdc945e188300ad,bag,PartNet,False,bag/PartNet/bdd8f97110e50efbfdc945e188300ad,bag/ShapeNet/581af450a3a8009abc49cae1a831a9e,False,bag,bag,0,"['the', 'handle', 'is', 'much', 'small', '-er']",6,the handle is much small -er,test,train,test,train,"[1, 10, 29, 7, 59, 111, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62079,user_1298,The body is much larger,3QL2OFSM98BX4NDHI86AWCML5G0NCT,41.0,581af450a3a8009abc49cae1a831a9e,bag,ShapeNet,bdd8f97110e50efbfdc945e188300ad,bag,PartNet,False,bag/PartNet/bdd8f97110e50efbfdc945e188300ad,bag/ShapeNet/581af450a3a8009abc49cae1a831a9e,False,bag,bag,0,"['the', 'body', 'is', 'much', 'large', '-er']",6,the body is much large -er,test,train,test,train,"[1, 10, 45, 7, 59, 94, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
62080,user_677,The target has handles.,3U4J9857OG4PRXTOO1TQPVUDNGS7BS,109.0,e0eb0b7925869326aa7b926be24dab3d,bag,ShapeNet,ca99439f802c0a866fa19c90652e38e,bag,PartNet,False,bag/PartNet/ca99439f802c0a866fa19c90652e38e,bag/ShapeNet/e0eb0b7925869326aa7b926be24dab3d,False,bag,bag,0,"['the', 'target', 'has', 'handles']",4,the target has handles,val,train,val,train,"[1, 10, 11, 24, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62081,user_739,It has handles,3TAYZSBPLN1HMIDKTBYQJTN5GOGS2M,161.0,e0eb0b7925869326aa7b926be24dab3d,bag,ShapeNet,ca99439f802c0a866fa19c90652e38e,bag,PartNet,False,bag/PartNet/ca99439f802c0a866fa19c90652e38e,bag/ShapeNet/e0eb0b7925869326aa7b926be24dab3d,False,bag,bag,0,"['it', 'has', 'handles']",3,it has handles,val,train,val,train,"[1, 23, 24, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62082,user_2002,It has handles,3JBT3HLQFAVAF104Q13ABZS1ED0ZPD,90.0,e0eb0b7925869326aa7b926be24dab3d,bag,ShapeNet,ca99439f802c0a866fa19c90652e38e,bag,PartNet,False,bag/PartNet/ca99439f802c0a866fa19c90652e38e,bag/ShapeNet/e0eb0b7925869326aa7b926be24dab3d,False,bag,bag,0,"['it', 'has', 'handles']",3,it has handles,val,train,val,train,"[1, 23, 24, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62083,user_203,It has only one handle.,34S6N1K2ZXCYXVLCSN4WUBFCDE6LH1,260.0,30bf69aa24dbb3fc9de193e488fc4dce,bag,ShapeNet,feeae9bd7f1336693a75e6d000e08290,bag,PartNet,False,bag/PartNet/feeae9bd7f1336693a75e6d000e08290,bag/ShapeNet/30bf69aa24dbb3fc9de193e488fc4dce,False,bag,bag,0,"['it', 'has', 'only', 'one', 'handle']",5,it has only one handle,train,train,train,train,"[1, 23, 24, 133, 19, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62085,user_2044,Its handle is tall and squared at the top,3OE22WJIGKHETE79KRJRUC3WHS6UQB,44.0,30bf69aa24dbb3fc9de193e488fc4dce,bag,ShapeNet,feeae9bd7f1336693a75e6d000e08290,bag,PartNet,False,bag/PartNet/feeae9bd7f1336693a75e6d000e08290,bag/ShapeNet/30bf69aa24dbb3fc9de193e488fc4dce,False,bag,bag,0,"['its', 'handle', 'is', 'tall', 'and', 'squared', 'at', 'the', 'top']",9,its handle is tall and squared at the top,train,train,train,train,"[1, 5, 29, 7, 53, 47, 427, 98, 10, 99, 2, 0, 0, 0, 0, 0, 0, 0]",strap
62092,user_156,It does not have handles.,3NG53N1RLXCVV5ZHHB3XYFVXF7UP85,32.0,39381a2718d2a1d4d5f008f38a566dee,bag,ShapeNet,9042addf05ddc7d3be15cb713d84cd3d,bag,PartNet,False,bag/PartNet/9042addf05ddc7d3be15cb713d84cd3d,bag/ShapeNet/39381a2718d2a1d4d5f008f38a566dee,True,bag,bag,0,"['it', 'does', 'not', 'have', 'handles']",5,it does not have handles,test,train,test,train,"[1, 23, 39, 40, 84, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62095,user_156,It has two handles.,3ITXP059PYCHSEBS0W4IIA9MI22JS6,30.0,c4cb5bcb1a9399ae504721639e19f609,bag,ShapeNet,cbc2328cadf8dc573394926146371698,bag,ShapeNet,False,bag/ShapeNet/cbc2328cadf8dc573394926146371698,bag/ShapeNet/c4cb5bcb1a9399ae504721639e19f609,True,bag,bag,0,"['it', 'has', 'two', 'handles']",4,it has two handles,train,train,train,train,"[1, 23, 24, 17, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62096,user_203,It has more handles.,3P4RDNWND7ZSY08WVKA4E83Z929IJI,96.0,c4cb5bcb1a9399ae504721639e19f609,bag,ShapeNet,cbc2328cadf8dc573394926146371698,bag,ShapeNet,False,bag/ShapeNet/cbc2328cadf8dc573394926146371698,bag/ShapeNet/c4cb5bcb1a9399ae504721639e19f609,True,bag,bag,0,"['it', 'has', 'more', 'handles']",4,it has more handles,train,train,train,train,"[1, 23, 24, 34, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62097,user_2044,It has two pockets on the outside,3Z2R0DQ0JJ7GCZ82SGELUCJQFYYE20,83.0,c4cb5bcb1a9399ae504721639e19f609,bag,ShapeNet,cbc2328cadf8dc573394926146371698,bag,ShapeNet,False,bag/ShapeNet/cbc2328cadf8dc573394926146371698,bag/ShapeNet/c4cb5bcb1a9399ae504721639e19f609,True,bag,bag,0,"['it', 'has', 'two', 'pockets', 'on', 'the', 'outside']",7,it has two pockets on the outside,train,train,train,train,"[1, 23, 24, 17, 2930, 20, 10, 1636, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
62098,user_156,It has two handles.,3RWE2M8QWJ3DAVI16SDQ1BKKWUKN0N,36.0,bb6eba59b185e6bce8a1430c80ad4e85,bag,PartNet,cbc2328cadf8dc573394926146371698,bag,ShapeNet,False,bag/ShapeNet/cbc2328cadf8dc573394926146371698,bag/PartNet/bb6eba59b185e6bce8a1430c80ad4e85,False,bag,bag,0,"['it', 'has', 'two', 'handles']",4,it has two handles,train,train,train,train,"[1, 23, 24, 17, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62099,user_203,It has two handles.,3X0H8UUIT3H3YYBR7VNX703UKWWSWR,74.0,bb6eba59b185e6bce8a1430c80ad4e85,bag,PartNet,cbc2328cadf8dc573394926146371698,bag,ShapeNet,False,bag/ShapeNet/cbc2328cadf8dc573394926146371698,bag/PartNet/bb6eba59b185e6bce8a1430c80ad4e85,False,bag,bag,0,"['it', 'has', 'two', 'handles']",4,it has two handles,train,train,train,train,"[1, 23, 24, 17, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62100,user_2002,It has pockets in the front,3R6BYFZZP959JTBVBGJK2KYM48GXFE,62.0,bb6eba59b185e6bce8a1430c80ad4e85,bag,PartNet,cbc2328cadf8dc573394926146371698,bag,ShapeNet,False,bag/ShapeNet/cbc2328cadf8dc573394926146371698,bag/PartNet/bb6eba59b185e6bce8a1430c80ad4e85,False,bag,bag,0,"['it', 'has', 'pockets', 'in', 'the', 'front']",6,it has pockets in the front,train,train,train,train,"[1, 23, 24, 2930, 90, 10, 37, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
62102,user_786,It looks like a giant paper grocery bag with big wide paper handles,338JKRMM28SH1CU8VWF6LXZ1J12HA8,197.0,a1822be832091e036afa58a86636d6be,bag,ShapeNet,7565e6f425dd6d376d987ae9a225629c,bag,ShapeNet,False,bag/ShapeNet/7565e6f425dd6d376d987ae9a225629c,bag/ShapeNet/a1822be832091e036afa58a86636d6be,True,bag,bag,0,"['it', 'looks', 'like', 'a', 'giant', 'paper', 'grocery', 'bag', 'with', 'big', 'wide', 'paper', 'handles']",13,it looks like a giant paper grocery bag with big wide paper handles,train,train,train,train,"[1, 23, 33, 35, 26, 1123, 1619, 3345, 1909, 121, 320, 83, 1619, 18, 2, 0, 0, 0]",strap
62104,user_677,The target has straps.,3LBXNTKX0TO0IJKI8UJSSOCB1969XH,119.0,4a67dccd91447cfa504721639e19f609,bag,PartNet,f5800755a78fc83957be02cb1dc1e62,bag,ShapeNet,False,bag/ShapeNet/f5800755a78fc83957be02cb1dc1e62,bag/PartNet/4a67dccd91447cfa504721639e19f609,False,bag,bag,0,"['the', 'target', 'has', 'straps']",4,the target has straps,train,train,train,train,"[1, 10, 11, 24, 716, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62105,user_786,It has handles,3R9WASFE219YOOBACY75Z5EXC7MFZZ,111.0,4a67dccd91447cfa504721639e19f609,bag,PartNet,f5800755a78fc83957be02cb1dc1e62,bag,ShapeNet,False,bag/ShapeNet/f5800755a78fc83957be02cb1dc1e62,bag/PartNet/4a67dccd91447cfa504721639e19f609,False,bag,bag,0,"['it', 'has', 'handles']",3,it has handles,train,train,train,train,"[1, 23, 24, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62106,user_1298,There are handles,320DUZ38G9FE29215WA1TWQJUO8GJD,68.0,4a67dccd91447cfa504721639e19f609,bag,PartNet,f5800755a78fc83957be02cb1dc1e62,bag,ShapeNet,False,bag/ShapeNet/f5800755a78fc83957be02cb1dc1e62,bag/PartNet/4a67dccd91447cfa504721639e19f609,False,bag,bag,0,"['there', 'are', 'handles']",3,there are handles,train,train,train,train,"[1, 15, 16, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62109,user_2063,The straps are thinner and more narrow,3OONKJ5DKECWC3LN5NAS0HG8D5ROBO,150.0,c5285f62ab36c0b84a001c5cd830d507,bag,PartNet,d5881d42567baaf5dc19a9901b7e9a4f,bag,ShapeNet,False,bag/ShapeNet/d5881d42567baaf5dc19a9901b7e9a4f,bag/PartNet/c5285f62ab36c0b84a001c5cd830d507,True,bag,bag,0,"['the', 'straps', 'are', 'thin', '-er', 'and', 'more', 'narrow']",8,the straps are thin -er and more narrow,train,train,train,train,"[1, 10, 716, 16, 60, 9, 47, 34, 210, 2, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62113,user_156,It has no handles.,3EKVH9QME0XBKTU2WL31OU15FO2D2F,27.0,8e3eb521577dddea7d2c1de1b4d2a6e4,bag,PartNet,a405a7ca363c7c41bbda4bd2b976d8f7,bag,PartNet,False,bag/PartNet/a405a7ca363c7c41bbda4bd2b976d8f7,bag/PartNet/8e3eb521577dddea7d2c1de1b4d2a6e4,True,bag,bag,0,"['it', 'has', 'no', 'handles']",4,it has no handles,train,train,train,train,"[1, 23, 24, 123, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62119,user_156,It has two handles.,3TEM0PF1Q7Q4OJROHYZN568QIQID0V,25.0,8e3eb521577dddea7d2c1de1b4d2a6e4,bag,PartNet,adfe9029a1ca723eb8966aeece708f87,bag,ShapeNet,False,bag/ShapeNet/adfe9029a1ca723eb8966aeece708f87,bag/PartNet/8e3eb521577dddea7d2c1de1b4d2a6e4,False,bag,bag,0,"['it', 'has', 'two', 'handles']",4,it has two handles,train,train,train,train,"[1, 23, 24, 17, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62120,user_507,it has a wide arching handle,3PJUZCGDJ89A3IJA0M70CPVIA4V98F,34.0,8e3eb521577dddea7d2c1de1b4d2a6e4,bag,PartNet,adfe9029a1ca723eb8966aeece708f87,bag,ShapeNet,False,bag/ShapeNet/adfe9029a1ca723eb8966aeece708f87,bag/PartNet/8e3eb521577dddea7d2c1de1b4d2a6e4,False,bag,bag,0,"['it', 'has', 'a', 'wide', 'arching', 'handle']",6,it has a wide arching handle,train,train,train,train,"[1, 23, 24, 26, 83, 839, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
62123,user_1298,The handles are larger,3MB8LZR5BHMPZLMKY87T73V45U2KLU,57.0,80530cf532d86195bff3b8b883ab202d,bag,PartNet,1b9ef45fefefa35ed13f430b2941481,bag,ShapeNet,False,bag/ShapeNet/1b9ef45fefefa35ed13f430b2941481,bag/PartNet/80530cf532d86195bff3b8b883ab202d,False,bag,bag,0,"['the', 'handles', 'are', 'large', '-er']",5,the handles are large -er,val,train,val,train,"[1, 10, 18, 16, 94, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",strap
