,workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded,part_keywords
12351,user_1105,the handle is centered (vertically) on the mug,3WR9XG3T65456Y8F9MJ3HHO798L74W,52.0,b7841572364fd9ce1249ffc39a0c3c0b,mug,ShapeNet,85a2511c375b5b32f72755048bac3f96,mug,ShapeNet,False,mug/ShapeNet/85a2511c375b5b32f72755048bac3f96,mug/ShapeNet/b7841572364fd9ce1249ffc39a0c3c0b,False,mug,mug,0,"['the', 'handle', 'is', 'centered', 'vertically', 'on', 'the', 'mug']",8,the handle is centered vertically on the mug,train,train,train,train,"[1, 10, 29, 7, 1720, 385, 20, 10, 1684, 2, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12352,user_1416,The handle is centered on the side.,38YMOXR4MWSYB0DU0IKU6V72YQ0W68,59.0,b7841572364fd9ce1249ffc39a0c3c0b,mug,ShapeNet,85a2511c375b5b32f72755048bac3f96,mug,ShapeNet,False,mug/ShapeNet/85a2511c375b5b32f72755048bac3f96,mug/ShapeNet/b7841572364fd9ce1249ffc39a0c3c0b,False,mug,mug,0,"['the', 'handle', 'is', 'centered', 'on', 'the', 'side']",7,the handle is centered on the side,train,train,train,train,"[1, 10, 29, 7, 1720, 20, 10, 22, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12357,user_242,handle is round,3AZHRG4CU6D66RPRO9TBSXMENVS03F,22.0,b4ae56d6638d5338de671f28c83d2dcb,mug,ShapeNet,fad118b32085f3f2c2c72e575af174cd,mug,ShapeNet,False,mug/ShapeNet/fad118b32085f3f2c2c72e575af174cd,mug/ShapeNet/b4ae56d6638d5338de671f28c83d2dcb,True,mug,mug,0,"['handle', 'is', 'round']",3,handle is round,train,train,train,train,"[1, 29, 7, 134, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12358,user_1886,It has a taller body,3HOSI13XH1HYN3SITANIKDS98WFDD6,45.0,b4ae56d6638d5338de671f28c83d2dcb,mug,ShapeNet,fad118b32085f3f2c2c72e575af174cd,mug,ShapeNet,False,mug/ShapeNet/fad118b32085f3f2c2c72e575af174cd,mug/ShapeNet/b4ae56d6638d5338de671f28c83d2dcb,True,mug,mug,0,"['it', 'has', 'a', 'tall', '-er', 'body']",6,it has a tall -er body,train,train,train,train,"[1, 23, 24, 26, 53, 9, 45, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
12361,user_986,small decorative handle,3E1QT0TDFR23EJCD4GDDPIULPB5I8O,58.0,c34718bd10e378186c6c61abcbd83e5a,mug,ShapeNet,a3cd44bbd3ba5b019a4cbf5d3b79df06,mug,ShapeNet,False,mug/ShapeNet/a3cd44bbd3ba5b019a4cbf5d3b79df06,mug/ShapeNet/c34718bd10e378186c6c61abcbd83e5a,True,mug,mug,0,"['small', 'decorative', 'handle']",3,small decorative handle,train,train,train,train,"[1, 111, 216, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12365,user_242,Handle is longer,3300DTYQT4AX4IANUR4MQUHTROFQET,54.0,5582a89be131867846ebf4f1147c3f0f,mug,ShapeNet,3d3e993f7baa4d7ef1ff24a8b1564a36,mug,ShapeNet,False,mug/ShapeNet/3d3e993f7baa4d7ef1ff24a8b1564a36,mug/ShapeNet/5582a89be131867846ebf4f1147c3f0f,False,mug,mug,0,"['handle', 'is', 'long', '-er']",4,handle is long -er,train,train,train,train,"[1, 29, 7, 32, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12367,user_242,handle is shorter and thinner,3ZY8KE4ISLWE6TW9PHTWQY5FRJIVQ4,28.0,39361b14ba19303ee42cfae782879837,mug,ShapeNet,928a383f79698c3fb6d9bc28c8d8a2c4,mug,ShapeNet,False,mug/ShapeNet/928a383f79698c3fb6d9bc28c8d8a2c4,mug/ShapeNet/39361b14ba19303ee42cfae782879837,False,mug,mug,0,"['handle', 'is', 'short', '-er', 'and', 'thin', '-er']",7,handle is short -er and thin -er,train,train,train,train,"[1, 29, 7, 8, 9, 47, 60, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12368,user_1254,The handle is thinner,33IZTU6J83UINYGHH0JJ9JH1PHYSXE,66.0,39361b14ba19303ee42cfae782879837,mug,ShapeNet,928a383f79698c3fb6d9bc28c8d8a2c4,mug,ShapeNet,False,mug/ShapeNet/928a383f79698c3fb6d9bc28c8d8a2c4,mug/ShapeNet/39361b14ba19303ee42cfae782879837,False,mug,mug,0,"['the', 'handle', 'is', 'thin', '-er']",5,the handle is thin -er,train,train,train,train,"[1, 10, 29, 7, 60, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12372,user_1886,It has a smaller body,30JNVC0ORBD9OS1PKSCSBXE6J3VQHV,127.0,d75af64aa166c24eacbe2257d0988c9c,mug,ShapeNet,85d5e7be548357baee0fa456543b8166,mug,ShapeNet,False,mug/ShapeNet/85d5e7be548357baee0fa456543b8166,mug/ShapeNet/d75af64aa166c24eacbe2257d0988c9c,False,mug,mug,0,"['it', 'has', 'a', 'small', '-er', 'body']",6,it has a small -er body,train,train,train,train,"[1, 23, 24, 26, 111, 9, 45, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
12373,user_242,handle is more square,37U1UTWH9XFG7IFWU37M3AVCC7NR80,38.0,48e260a614c0fd4434a8988fdcee4fde,mug,ShapeNet,162201dfe14b73f0281365259d1cf342,mug,ShapeNet,False,mug/ShapeNet/162201dfe14b73f0281365259d1cf342,mug/ShapeNet/48e260a614c0fd4434a8988fdcee4fde,True,mug,mug,0,"['handle', 'is', 'more', 'square']",4,handle is more square,train,train,train,train,"[1, 29, 7, 34, 50, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12374,user_1894,The mug body is tapered.,39O5D9O87VLQ0JK70PMVNYOFWKU3CG,550.0,48e260a614c0fd4434a8988fdcee4fde,mug,ShapeNet,162201dfe14b73f0281365259d1cf342,mug,ShapeNet,False,mug/ShapeNet/162201dfe14b73f0281365259d1cf342,mug/ShapeNet/48e260a614c0fd4434a8988fdcee4fde,True,mug,mug,0,"['the', 'mug', 'body', 'is', 'tapered']",5,the mug body is tapered,train,train,train,train,"[1, 10, 1684, 45, 7, 352, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
12375,user_1416,The handle is closer to the lip.,3LRLIPTPES2832VG1HI3YPFT73SAKT,140.0,1eaf8db2dd2b710c7d5b1b70ae595e60,mug,ShapeNet,c2e411ed6061a25ef06800d5696e457f,mug,ShapeNet,False,mug/ShapeNet/c2e411ed6061a25ef06800d5696e457f,mug/ShapeNet/1eaf8db2dd2b710c7d5b1b70ae595e60,True,mug,mug,0,"['the', 'handle', 'is', 'close', '-er', 'to', 'the', 'lip']",8,the handle is close -er to the lip,train,train,train,train,"[1, 10, 29, 7, 1025, 9, 58, 10, 125, 2, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12376,user_1886,It has a D shaped handle,3BF51CHDTX3L0ZWQ3UIDWRNO6090HL,105.0,1eaf8db2dd2b710c7d5b1b70ae595e60,mug,ShapeNet,c2e411ed6061a25ef06800d5696e457f,mug,ShapeNet,False,mug/ShapeNet/c2e411ed6061a25ef06800d5696e457f,mug/ShapeNet/1eaf8db2dd2b710c7d5b1b70ae595e60,True,mug,mug,0,"['it', 'has', 'a', 'd', 'shaped', 'handle']",6,it has a d shaped handle,train,train,train,train,"[1, 23, 24, 26, 1683, 14, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12380,user_986,flared handle,3BEFOD78W8MOR1F2DSLS0ZLX4YU4MK,56.0,f09e51579600cfbb88b651d2e4ea0846,mug,ShapeNet,2997f21fa426e18a6ab1a25d0e8f3590,mug,ShapeNet,False,mug/ShapeNet/2997f21fa426e18a6ab1a25d0e8f3590,mug/ShapeNet/f09e51579600cfbb88b651d2e4ea0846,False,mug,mug,0,"['flared', 'handle']",2,flared handle,train,train,train,train,"[1, 569, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12381,user_456,The target has a c handle,3ZSY5X72NZ4JSA2C1KWI0WLCRB8ORF,71.0,127944b6dabee1c9e20e92c5b8147e4a,mug,ShapeNet,46ed9dad0440c043d33646b0990bb4a,mug,ShapeNet,False,mug/ShapeNet/46ed9dad0440c043d33646b0990bb4a,mug/ShapeNet/127944b6dabee1c9e20e92c5b8147e4a,False,mug,mug,0,"['the', 'target', 'has', 'a', 'c', 'handle']",6,the target has a c handle,train,train,train,train,"[1, 10, 11, 24, 26, 1682, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12386,user_1461,Has a D handle,3R3YRB5GRHWM6Y0SVVM54COR9TEUAW,50.0,57f73714cbc425e44ae022a8f6e258a7,mug,ShapeNet,4f9f31db3c3873692a6f53dd95fd4468,mug,ShapeNet,False,mug/ShapeNet/4f9f31db3c3873692a6f53dd95fd4468,mug/ShapeNet/57f73714cbc425e44ae022a8f6e258a7,True,mug,mug,0,"['has', 'a', 'd', 'handle']",4,has a d handle,train,train,train,train,"[1, 24, 26, 1683, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12387,user_242,handle is rounder,3EG49X351W5D00IKANGG8EL97TJX6H,37.0,62684ad0321b35189a3501eead248b52,mug,ShapeNet,83b41d719ea5af3f4dcd1df0d0a62a93,mug,ShapeNet,False,mug/ShapeNet/83b41d719ea5af3f4dcd1df0d0a62a93,mug/ShapeNet/62684ad0321b35189a3501eead248b52,False,mug,mug,0,"['handle', 'is', 'round', '-er']",4,handle is round -er,test,train,test,train,"[1, 29, 7, 134, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12389,user_242,handle is longer,3WRFBPLXRCH9RNHYPFV939IRVO2N3C,46.0,c6b24bf0a011b100d536be1f5e11c560,mug,ShapeNet,83b41d719ea5af3f4dcd1df0d0a62a93,mug,ShapeNet,False,mug/ShapeNet/83b41d719ea5af3f4dcd1df0d0a62a93,mug/ShapeNet/c6b24bf0a011b100d536be1f5e11c560,True,mug,mug,0,"['handle', 'is', 'long', '-er']",4,handle is long -er,test,train,test,train,"[1, 29, 7, 32, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12390,user_1964,the bottom is the same width as the body,3K772S5NPA4KRPBKB1HSHGPS01JEHL,64.0,c6b24bf0a011b100d536be1f5e11c560,mug,ShapeNet,83b41d719ea5af3f4dcd1df0d0a62a93,mug,ShapeNet,False,mug/ShapeNet/83b41d719ea5af3f4dcd1df0d0a62a93,mug/ShapeNet/c6b24bf0a011b100d536be1f5e11c560,True,mug,mug,0,"['the', 'bottom', 'is', 'the', 'same', 'width', 'as', 'the', 'body']",9,the bottom is the same width as the body,test,train,test,train,"[1, 10, 76, 7, 10, 300, 358, 52, 10, 45, 2, 0, 0, 0, 0, 0, 0, 0]",body
12391,user_1416,It has a much thicker handle.,32Q90QCQ1UEBTFCSHMKPU85KSIMEKO,306.0,a6d9f9ae39728831808951ff5fb582ac,mug,ShapeNet,1c3fccb84f1eeb97a3d0a41d6c77ec7c,mug,ShapeNet,False,mug/ShapeNet/1c3fccb84f1eeb97a3d0a41d6c77ec7c,mug/ShapeNet/a6d9f9ae39728831808951ff5fb582ac,True,mug,mug,0,"['it', 'has', 'a', 'much', 'thick', '-er', 'handle']",7,it has a much thick -er handle,train,train,train,train,"[1, 23, 24, 26, 59, 54, 9, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12392,user_1461,Has a larger handle,3FTF2T8WLTBLTJFSYPN6Q5Y4OR9W9K,32.0,a6d9f9ae39728831808951ff5fb582ac,mug,ShapeNet,1c3fccb84f1eeb97a3d0a41d6c77ec7c,mug,ShapeNet,False,mug/ShapeNet/1c3fccb84f1eeb97a3d0a41d6c77ec7c,mug/ShapeNet/a6d9f9ae39728831808951ff5fb582ac,True,mug,mug,0,"['has', 'a', 'large', '-er', 'handle']",5,has a large -er handle,train,train,train,train,"[1, 24, 26, 94, 9, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12395,user_899,The target handle is more round.,3BC8WZX3V5PMPNUSTCDMURQH2Z7RR8,42.0,2997f21fa426e18a6ab1a25d0e8f3590,mug,ShapeNet,61c10dccfa8e508e2d66cbf6a91063,mug,ShapeNet,False,mug/ShapeNet/61c10dccfa8e508e2d66cbf6a91063,mug/ShapeNet/2997f21fa426e18a6ab1a25d0e8f3590,True,mug,mug,0,"['the', 'target', 'handle', 'is', 'more', 'round']",6,the target handle is more round,train,train,train,train,"[1, 10, 11, 29, 7, 34, 134, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12398,user_1894,The cup body is squared.,3BQU611VFRDAHN2K5EDECLQTQRX99I,1613.0,cc5b14ef71e87e9165ba97214ebde03,mug,ShapeNet,6faf1f04bde838e477f883dde7397db2,mug,ShapeNet,False,mug/ShapeNet/6faf1f04bde838e477f883dde7397db2,mug/ShapeNet/cc5b14ef71e87e9165ba97214ebde03,False,mug,mug,0,"['the', 'cup', 'body', 'is', 'squared']",5,the cup body is squared,train,train,train,train,"[1, 10, 870, 45, 7, 427, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
12401,user_242,Handle is not flared,3TK8OJTYM3ET6HVUP4E7QTF5MNVPV6,87.0,48e260a614c0fd4434a8988fdcee4fde,mug,ShapeNet,403fb4eb4fc6235adf0c7dbe7f8f4c8e,mug,ShapeNet,False,mug/ShapeNet/403fb4eb4fc6235adf0c7dbe7f8f4c8e,mug/ShapeNet/48e260a614c0fd4434a8988fdcee4fde,True,mug,mug,0,"['handle', 'is', 'not', 'flared']",4,handle is not flared,val,train,val,train,"[1, 29, 7, 40, 569, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12402,user_505,Target has a more symmetrical handle,3OUYGIZWR9RDDGUEM7QI50PFSSS0P1,50.0,48e260a614c0fd4434a8988fdcee4fde,mug,ShapeNet,403fb4eb4fc6235adf0c7dbe7f8f4c8e,mug,ShapeNet,True,mug/ShapeNet/403fb4eb4fc6235adf0c7dbe7f8f4c8e,mug/ShapeNet/48e260a614c0fd4434a8988fdcee4fde,True,mug,mug,0,"['target', 'has', 'a', 'more', 'symmetrical', 'handle']",6,target has a more symmetrical handle,val,train,val,train,"[1, 11, 24, 26, 34, 489, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12404,user_1461,Has an edgy handle,3VBEN272MMS71CLRSQJFLXH6MR8SGS,44.0,67b9abb424cf22a22d7082a28b056a5,mug,ShapeNet,b88bcf33f25c6cb15b4f129f868dedb,mug,ShapeNet,False,mug/ShapeNet/b88bcf33f25c6cb15b4f129f868dedb,mug/ShapeNet/67b9abb424cf22a22d7082a28b056a5,False,mug,mug,0,"['has', 'an', 'edgy', 'handle']",4,has an edgy handle,val,train,val,train,"[1, 24, 72, 1681, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12405,user_242,handle is much thinner,3HFNH7HEMJ7VOW6E0MUAQX2544YGQ4,73.0,54f2d6a0b431839c99785666a0fe0255,mug,ShapeNet,92d6394732e6058d4bcbafcc905a9b98,mug,ShapeNet,False,mug/ShapeNet/92d6394732e6058d4bcbafcc905a9b98,mug/ShapeNet/54f2d6a0b431839c99785666a0fe0255,True,mug,mug,0,"['handle', 'is', 'much', 'thin', '-er']",5,handle is much thin -er,train,train,train,train,"[1, 29, 7, 59, 60, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12406,user_1601,The target mug has a much thinner handle.,3L6L49WXW2QQJUUWLT46JXABI2Q54F,211.0,54f2d6a0b431839c99785666a0fe0255,mug,ShapeNet,92d6394732e6058d4bcbafcc905a9b98,mug,ShapeNet,False,mug/ShapeNet/92d6394732e6058d4bcbafcc905a9b98,mug/ShapeNet/54f2d6a0b431839c99785666a0fe0255,True,mug,mug,0,"['the', 'target', 'mug', 'has', 'a', 'much', 'thin', '-er', 'handle']",9,the target mug has a much thin -er handle,train,train,train,train,"[1, 10, 11, 1684, 24, 26, 59, 60, 9, 29, 2, 0, 0, 0, 0, 0, 0, 0]",handle
12407,user_242,the handle is longer,3OCHAWUVGQDKZF39CRAHIXQR8OYXKH,36.0,586e67c53f181dc22adf8abaa25e0215,mug,ShapeNet,1f035aa5fc6da0983ecac81e09b15ea9,mug,ShapeNet,False,mug/ShapeNet/1f035aa5fc6da0983ecac81e09b15ea9,mug/ShapeNet/586e67c53f181dc22adf8abaa25e0215,True,mug,mug,0,"['the', 'handle', 'is', 'long', '-er']",5,the handle is long -er,test,train,test,train,"[1, 10, 29, 7, 32, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12408,user_1461,Has a larger handle,3OLF68YTNBUXNG3206R6ICNOZ60FAJ,28.0,586e67c53f181dc22adf8abaa25e0215,mug,ShapeNet,1f035aa5fc6da0983ecac81e09b15ea9,mug,ShapeNet,False,mug/ShapeNet/1f035aa5fc6da0983ecac81e09b15ea9,mug/ShapeNet/586e67c53f181dc22adf8abaa25e0215,True,mug,mug,0,"['has', 'a', 'large', '-er', 'handle']",5,has a large -er handle,test,train,test,train,"[1, 24, 26, 94, 9, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12417,user_1461,Has a curved handle,3QXNC7EIPKOSLTE75IULJAP0NMT90U,40.0,bcb6be8f0ff4a51872e526c4f21dfca4,mug,ShapeNet,3c0467f96e26b8c6a93445a1757adf6,mug,ShapeNet,False,mug/ShapeNet/3c0467f96e26b8c6a93445a1757adf6,mug/ShapeNet/bcb6be8f0ff4a51872e526c4f21dfca4,True,mug,mug,0,"['has', 'a', 'curved', 'handle']",4,has a curved handle,train,train,train,train,"[1, 24, 26, 51, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12419,user_1461,Has a thinner handle,3EKVH9QME0XBKTU2WL31OU15B5W2DS,364.0,c82b9f1b98f044fc15cf6e5ad80f2da,mug,ShapeNet,4b7888feea81219ab5f4a9188bfa0ef6,mug,ShapeNet,False,mug/ShapeNet/4b7888feea81219ab5f4a9188bfa0ef6,mug/ShapeNet/c82b9f1b98f044fc15cf6e5ad80f2da,True,mug,mug,0,"['has', 'a', 'thin', '-er', 'handle']",5,has a thin -er handle,train,train,train,train,"[1, 24, 26, 60, 9, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12420,user_1964,the handle does not reach as close to the lip,3SBEHTYCWPWITP3VHKB7OVINIQ3YID,210.0,c82b9f1b98f044fc15cf6e5ad80f2da,mug,ShapeNet,4b7888feea81219ab5f4a9188bfa0ef6,mug,ShapeNet,False,mug/ShapeNet/4b7888feea81219ab5f4a9188bfa0ef6,mug/ShapeNet/c82b9f1b98f044fc15cf6e5ad80f2da,True,mug,mug,0,"['the', 'handle', 'does', 'not', 'reach', 'as', 'close', 'to', 'the', 'lip']",10,the handle does not reach as close to the lip,train,train,train,train,"[1, 10, 29, 39, 40, 1141, 52, 1025, 58, 10, 125, 2, 0, 0, 0, 0, 0, 0]",handle
12421,user_242,has one handle,3OLQQLKKNUIGIV6AZ1KDTT57DTREJU,55.0,cc5b14ef71e87e9165ba97214ebde03,mug,ShapeNet,6500ccc65e210b14d829190312080ea3,mug,ShapeNet,False,mug/ShapeNet/6500ccc65e210b14d829190312080ea3,mug/ShapeNet/cc5b14ef71e87e9165ba97214ebde03,False,mug,mug,0,"['has', 'one', 'handle']",3,has one handle,train,train,train,train,"[1, 24, 19, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12423,user_242,Has a squarish handle,3Y4W8Q93L1DKHKS4KVNCQZYG83RVDV,52.0,43e1cabc5dd2fa91fffc97a61124b1a9,mug,ShapeNet,e363fa24c824d20ca363b55cbd344baa,mug,ShapeNet,False,mug/ShapeNet/e363fa24c824d20ca363b55cbd344baa,mug/ShapeNet/43e1cabc5dd2fa91fffc97a61124b1a9,True,mug,mug,0,"['has', 'a', 'squarish', 'handle']",4,has a squarish handle,train,train,train,train,"[1, 24, 26, 510, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12425,user_242,handle is round,3JPSL1DZ5US9B8GJYUAJQHWX1YZNAD,41.0,edaf960fb6afdadc4cebc4b5998de5d0,mug,ShapeNet,c6bc2c9770a59b5ddd195661813efe58,mug,ShapeNet,False,mug/ShapeNet/c6bc2c9770a59b5ddd195661813efe58,mug/ShapeNet/edaf960fb6afdadc4cebc4b5998de5d0,True,mug,mug,0,"['handle', 'is', 'round']",3,handle is round,train,train,train,train,"[1, 29, 7, 134, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12428,user_1461,Has a novelty handle,3NXNZ5RS1CQ634ERQHFUYPZNV0Z97U,18.0,1038e4eac0e18dcce02ae6d2a21d494a,mug,ShapeNet,37f56901a07da69dac6b8e58caf61f95,mug,ShapeNet,False,mug/ShapeNet/37f56901a07da69dac6b8e58caf61f95,mug/ShapeNet/1038e4eac0e18dcce02ae6d2a21d494a,False,mug,mug,0,"['has', 'a', 'novelty', 'handle']",4,has a novelty handle,train,train,train,train,"[1, 24, 26, 1685, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12431,user_242,handle is flared,3X87C8JFV84YE1F5VMORFBL8SFPSQX,63.0,3143a4accdc23349cac584186c95ce9b,mug,ShapeNet,1dd8290a154f4b1534a8988fdcee4fde,mug,ShapeNet,False,mug/ShapeNet/1dd8290a154f4b1534a8988fdcee4fde,mug/ShapeNet/3143a4accdc23349cac584186c95ce9b,True,mug,mug,0,"['handle', 'is', 'flared']",3,handle is flared,train,train,train,train,"[1, 29, 7, 569, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12432,user_1894,The handle is thinner.,3QAVNHZ3EOXJN8DYMHU4DPS8W3WALV,1642.0,3143a4accdc23349cac584186c95ce9b,mug,ShapeNet,1dd8290a154f4b1534a8988fdcee4fde,mug,ShapeNet,False,mug/ShapeNet/1dd8290a154f4b1534a8988fdcee4fde,mug/ShapeNet/3143a4accdc23349cac584186c95ce9b,True,mug,mug,0,"['the', 'handle', 'is', 'thin', '-er']",5,the handle is thin -er,train,train,train,train,"[1, 10, 29, 7, 60, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12434,user_1886,It has double handles,3HYA4D452TC8ID8YNRYRCU4QNI5F29,78.0,e984fd7e97c2be347eaeab1f0c9120b7,mug,ShapeNet,649a51c711dc7f3b32e150233fdd42e9,mug,ShapeNet,False,mug/ShapeNet/649a51c711dc7f3b32e150233fdd42e9,mug/ShapeNet/e984fd7e97c2be347eaeab1f0c9120b7,True,mug,mug,0,"['it', 'has', 'double', 'handles']",4,it has double handles,train,train,train,train,"[1, 23, 24, 527, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12438,user_1894,The mug body is curved.,369J354OFF32EENULDGCKSLE43OG69,361.0,f09e51579600cfbb88b651d2e4ea0846,mug,ShapeNet,dfa8a3a0c8a552b62bc8a44b22fcb3b9,mug,ShapeNet,False,mug/ShapeNet/dfa8a3a0c8a552b62bc8a44b22fcb3b9,mug/ShapeNet/f09e51579600cfbb88b651d2e4ea0846,False,mug,mug,0,"['the', 'mug', 'body', 'is', 'curved']",5,the mug body is curved,train,train,train,train,"[1, 10, 1684, 45, 7, 51, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
12440,user_1461,Has a flat handle,3R08VXYT7EOHF0RZJSPMC97YT1O7WM,32.0,1c9f9e25c654cbca3c71bf3f4dd78475,mug,ShapeNet,2997f21fa426e18a6ab1a25d0e8f3590,mug,ShapeNet,False,mug/ShapeNet/2997f21fa426e18a6ab1a25d0e8f3590,mug/ShapeNet/1c9f9e25c654cbca3c71bf3f4dd78475,True,mug,mug,0,"['has', 'a', 'flat', 'handle']",4,has a flat handle,train,train,train,train,"[1, 24, 26, 129, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12441,user_242,handle is shorter,3N2BF7Y2VSNI3D3XSZ5BUOU193EMHM,41.0,c60f62684618cb52a4136492f17b9a59,mug,ShapeNet,7a8ea24474846c5c2f23d8349a133d2b,mug,ShapeNet,False,mug/ShapeNet/7a8ea24474846c5c2f23d8349a133d2b,mug/ShapeNet/c60f62684618cb52a4136492f17b9a59,True,mug,mug,0,"['handle', 'is', 'short', '-er']",4,handle is short -er,train,train,train,train,"[1, 29, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12443,user_456,The target has a C handle.,3FTF2T8WLTBLTJFSYPN6Q5Y4OR1W9C,100.0,48e260a614c0fd4434a8988fdcee4fde,mug,ShapeNet,4815b8a6406494662a96924bce6ef687,mug,ShapeNet,False,mug/ShapeNet/4815b8a6406494662a96924bce6ef687,mug/ShapeNet/48e260a614c0fd4434a8988fdcee4fde,True,mug,mug,0,"['the', 'target', 'has', 'a', 'c', 'handle']",6,the target has a c handle,train,train,train,train,"[1, 10, 11, 24, 26, 1682, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12444,user_1378,It has a C handle,3F6HPJW4JFTATZUTDG8RGIQQILUW2N,196.0,48e260a614c0fd4434a8988fdcee4fde,mug,ShapeNet,4815b8a6406494662a96924bce6ef687,mug,ShapeNet,False,mug/ShapeNet/4815b8a6406494662a96924bce6ef687,mug/ShapeNet/48e260a614c0fd4434a8988fdcee4fde,True,mug,mug,0,"['it', 'has', 'a', 'c', 'handle']",5,it has a c handle,train,train,train,train,"[1, 23, 24, 26, 1682, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12445,user_1461,Has a thinner handle,3MB8LZR5BHMPZLMKY87T73V41EHLKA,15.0,57f73714cbc425e44ae022a8f6e258a7,mug,ShapeNet,f42a9784d165ad2f5e723252788c3d6e,mug,ShapeNet,False,mug/ShapeNet/f42a9784d165ad2f5e723252788c3d6e,mug/ShapeNet/57f73714cbc425e44ae022a8f6e258a7,True,mug,mug,0,"['has', 'a', 'thin', '-er', 'handle']",5,has a thin -er handle,val,train,val,train,"[1, 24, 26, 60, 9, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",handle
12446,user_1886,It has a narrower body,3Q5ZZ9ZEVQ8R2VHYXWUJ09QGKOL85O,802.0,57f73714cbc425e44ae022a8f6e258a7,mug,ShapeNet,f42a9784d165ad2f5e723252788c3d6e,mug,ShapeNet,False,mug/ShapeNet/f42a9784d165ad2f5e723252788c3d6e,mug/ShapeNet/57f73714cbc425e44ae022a8f6e258a7,True,mug,mug,0,"['it', 'has', 'a', 'narrow', '-er', 'body']",6,it has a narrow -er body,val,train,val,train,"[1, 23, 24, 26, 210, 9, 45, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
