,workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded,part_keywords
67258,user_90,The wings are squared,3C2NJ6JBKCAK65LFLFH4KZDZUWQN22,208.0,airplane_0061,airplane,ModelNet,fd3a9743e16d35e51fc210a07910eb2,airplane,ShapeNet,False,airplane/ShapeNet/fd3a9743e16d35e51fc210a07910eb2,airplane/ModelNet/airplane_0061,False,airplane,airplane,0,"['the', 'wings', 'are', 'squared']",4,the wings are squared,train,train,train,train,"[1, 10, 762, 16, 427, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67259,user_1128,the fuselage is narrower,36U2A8VAG3S9ZKTJHNWJ1BX0FBAYK9,72.0,9a266b3a734e374687bf26680c510802,airplane,ShapeNet,69a46dafabb616191f9b3085a256a338,airplane,ShapeNet,False,airplane/ShapeNet/69a46dafabb616191f9b3085a256a338,airplane/ShapeNet/9a266b3a734e374687bf26680c510802,False,airplane,airplane,0,"['the', 'fuselage', 'is', 'narrow', '-er']",5,the fuselage is narrow -er,val,train,val,train,"[1, 10, 3575, 7, 210, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
67260,user_1689,The target has a delta wing.,3CTOC39K39JV9GR0CT67NJDQWNWJ7P,178.0,9a266b3a734e374687bf26680c510802,airplane,ShapeNet,69a46dafabb616191f9b3085a256a338,airplane,ShapeNet,False,airplane/ShapeNet/69a46dafabb616191f9b3085a256a338,airplane/ShapeNet/9a266b3a734e374687bf26680c510802,False,airplane,airplane,0,"['the', 'target', 'has', 'a', 'delta', 'wing']",6,the target has a delta wing,val,train,val,train,"[1, 10, 11, 24, 26, 3594, 2711, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67263,user_880,It has no horizontal stabilizers.,3LRLIPTPES2832VG1HI3YPFTCP6AKK,240.0,79c10c1d217b4e96ee2723567c7709e6,airplane,ShapeNet,cc80380c511ec8e2c91a9d486db717,airplane,ShapeNet,False,airplane/ShapeNet/cc80380c511ec8e2c91a9d486db717,airplane/ShapeNet/79c10c1d217b4e96ee2723567c7709e6,True,airplane,airplane,0,"['it', 'has', 'no', 'horizontal', 'stabilizers']",5,it has no horizontal stabilizers,train,train,train,train,"[1, 23, 24, 123, 265, 3584, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tail
67264,user_1607,the length of the wingspan is smaller,3137ONMDKIY6RTG9RVZAWGDRQTZGE6,97.0,79c10c1d217b4e96ee2723567c7709e6,airplane,ShapeNet,cc80380c511ec8e2c91a9d486db717,airplane,ShapeNet,False,airplane/ShapeNet/cc80380c511ec8e2c91a9d486db717,airplane/ShapeNet/79c10c1d217b4e96ee2723567c7709e6,True,airplane,airplane,0,"['the', 'length', 'of', 'the', 'wingspan', 'is', 'small', '-er']",8,the length of the wingspan is small -er,train,train,train,train,"[1, 10, 155, 38, 10, 3582, 7, 111, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67268,user_1651,The fuselage is tubular,3NLZY2D53RIBAOKFBDRQ3P7D524QL7,48.0,de9e093bb17848c3b2bd4a92202f8700,airplane,ShapeNet,fc5ca618ae253663d13ef00338ba8c52,airplane,ShapeNet,False,airplane/ShapeNet/fc5ca618ae253663d13ef00338ba8c52,airplane/ShapeNet/de9e093bb17848c3b2bd4a92202f8700,False,airplane,airplane,0,"['the', 'fuselage', 'is', 'tubular']",4,the fuselage is tubular,train,train,train,train,"[1, 10, 3575, 7, 428, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
67271,user_947,The target plane has three engines.,3U8YCDAGXR9YDSVTMK5755FP22I0QT,31.0,ebda573deda43034f2b0736dd4d8afe0,airplane,ShapeNet,9ff7d7d71bcf50ff4fb6842b3610149,airplane,ShapeNet,False,airplane/ShapeNet/9ff7d7d71bcf50ff4fb6842b3610149,airplane/ShapeNet/ebda573deda43034f2b0736dd4d8afe0,True,airplane,airplane,0,"['the', 'target', 'plane', 'has', 'three', 'engines']",6,the target plane has three engines,train,train,train,train,"[1, 10, 11, 1576, 24, 80, 3576, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",engine
67273,user_456,The target has thin wings that sweep backwards at a sharp angle.,3SUWZRL0M064U0R3FIQOKP02WC0E60,131.0,5e77ccd7794465dacbbcf57b22894cc3,airplane,ShapeNet,ecc50d702133b1531e9da99095f71c63,airplane,ShapeNet,False,airplane/ShapeNet/ecc50d702133b1531e9da99095f71c63,airplane/ShapeNet/5e77ccd7794465dacbbcf57b22894cc3,True,airplane,airplane,0,"['the', 'target', 'has', 'thin', 'wings', 'that', 'sweep', 'backwards', 'at', 'a', 'sharp', 'angle']",12,the target has thin wings that sweep backwards at a sharp angle,train,train,train,train,"[1, 10, 11, 24, 60, 762, 172, 3596, 479, 98, 26, 206, 106, 2, 0, 0, 0, 0]",wing
67274,user_947,The target has longer wings.,3PJUZCGDJ89A3IJA0M70CPVIBB4892,33.0,5e77ccd7794465dacbbcf57b22894cc3,airplane,ShapeNet,ecc50d702133b1531e9da99095f71c63,airplane,ShapeNet,False,airplane/ShapeNet/ecc50d702133b1531e9da99095f71c63,airplane/ShapeNet/5e77ccd7794465dacbbcf57b22894cc3,True,airplane,airplane,0,"['the', 'target', 'has', 'long', '-er', 'wings']",6,the target has long -er wings,train,train,train,train,"[1, 10, 11, 24, 32, 9, 762, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67277,user_923,The wings sweep back,320DUZ38G9FE29215WA1TWQJVQGJGT,100.0,airplane_0679,airplane,ModelNet,e02485f093835f45c1b64d86df61366a,airplane,ShapeNet,False,airplane/ShapeNet/e02485f093835f45c1b64d86df61366a,airplane/ModelNet/airplane_0679,False,airplane,airplane,0,"['the', 'wings', 'sweep', 'back']",4,the wings sweep back,train,train,train,train,"[1, 10, 762, 3596, 183, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67278,user_1689,The target has a backward-swept wing.,3OS46CRSLHSLWBDPA8FYKTOOW8ZV6L,49.0,airplane_0679,airplane,ModelNet,e02485f093835f45c1b64d86df61366a,airplane,ShapeNet,False,airplane/ShapeNet/e02485f093835f45c1b64d86df61366a,airplane/ModelNet/airplane_0679,False,airplane,airplane,0,"['the', 'target', 'has', 'a', 'backward', 'swept', 'wing']",7,the target has a backward swept wing,train,train,train,train,"[1, 10, 11, 24, 26, 1225, 3593, 2711, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67285,user_65,It has one engine,3BV8HQ2ZZYU14NARZDO2O6ABBZZ6AY,62.0,33c8abb3658f2d4219e06ee1b2e7b1b4,airplane,ShapeNet,9daa49ab2f97fc14d85e5191b992b560,airplane,ShapeNet,False,airplane/ShapeNet/9daa49ab2f97fc14d85e5191b992b560,airplane/ShapeNet/33c8abb3658f2d4219e06ee1b2e7b1b4,True,airplane,airplane,0,"['it', 'has', 'one', 'engine']",4,it has one engine,train,train,train,train,"[1, 23, 24, 19, 3577, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",engine
67286,user_1088,The wings are wider,3A4TN5196MB5URR6FABXRSPPLWTHC2,80.0,33c8abb3658f2d4219e06ee1b2e7b1b4,airplane,ShapeNet,9daa49ab2f97fc14d85e5191b992b560,airplane,ShapeNet,False,airplane/ShapeNet/9daa49ab2f97fc14d85e5191b992b560,airplane/ShapeNet/33c8abb3658f2d4219e06ee1b2e7b1b4,True,airplane,airplane,0,"['the', 'wings', 'are', 'wide', '-er']",5,the wings are wide -er,train,train,train,train,"[1, 10, 762, 16, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67287,user_947,The target has a longer wingspan.,3X87C8JFV84YE1F5VMORFBL8XVMSQV,42.0,aafb38ca8d8f27de350ef9fb5390c42a,airplane,ShapeNet,723921d0060203a344d33ea02fa0f619,airplane,ShapeNet,False,airplane/ShapeNet/723921d0060203a344d33ea02fa0f619,airplane/ShapeNet/aafb38ca8d8f27de350ef9fb5390c42a,False,airplane,airplane,0,"['the', 'target', 'has', 'a', 'long', '-er', 'wingspan']",7,the target has a long -er wingspan,train,train,train,train,"[1, 10, 11, 24, 26, 32, 9, 3582, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67289,user_65,It has a wider wingspan,3I0BTBYZAZE7MUMFDUM1IRIR19HY08,78.0,e3dd7fd80f9e53be6ec2a8147a044691,airplane,ShapeNet,16689e54c884aa01639c7058eaf33ae,airplane,ShapeNet,False,airplane/ShapeNet/16689e54c884aa01639c7058eaf33ae,airplane/ShapeNet/e3dd7fd80f9e53be6ec2a8147a044691,True,airplane,airplane,0,"['it', 'has', 'a', 'wide', '-er', 'wingspan']",6,it has a wide -er wingspan,train,train,train,train,"[1, 23, 24, 26, 83, 9, 3582, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67290,user_655,The plane has engines on the back,3GDTJDAPVW4PA224PVB5HB12B5CM86,219.0,e3dd7fd80f9e53be6ec2a8147a044691,airplane,ShapeNet,16689e54c884aa01639c7058eaf33ae,airplane,ShapeNet,False,airplane/ShapeNet/16689e54c884aa01639c7058eaf33ae,airplane/ShapeNet/e3dd7fd80f9e53be6ec2a8147a044691,True,airplane,airplane,0,"['the', 'plane', 'has', 'engines', 'on', 'the', 'back']",7,the plane has engines on the back,train,train,train,train,"[1, 10, 1576, 24, 3576, 20, 10, 183, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",engine
67292,user_1128,it has a longer fuselage,386PBUZZXHQUO1G2GN7H6OVRRCOLJX,70.0,5f0e7de6a86a694d3930849f1d75b1,airplane,ShapeNet,63dda61ab3ccc4304a3b534252984039,airplane,ShapeNet,False,airplane/ShapeNet/63dda61ab3ccc4304a3b534252984039,airplane/ShapeNet/5f0e7de6a86a694d3930849f1d75b1,False,airplane,airplane,0,"['it', 'has', 'a', 'long', '-er', 'fuselage']",6,it has a long -er fuselage,test,train,test,train,"[1, 23, 24, 26, 32, 9, 3575, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
67295,user_1143,The target has shorter wings,3RU7GD8VPQMDEPEQV992F6VYS0DPSG,26.0,e25794343ee37d6fa8eeb11153b68d81,airplane,ShapeNet,7201f2a0f410dd0ea79efb489d71d723,airplane,ShapeNet,False,airplane/ShapeNet/7201f2a0f410dd0ea79efb489d71d723,airplane/ShapeNet/e25794343ee37d6fa8eeb11153b68d81,False,airplane,airplane,0,"['the', 'target', 'has', 'short', '-er', 'wings']",6,the target has short -er wings,train,train,train,train,"[1, 10, 11, 24, 8, 9, 762, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67296,user_1651,It has a much shorter wingspan,3XXU1SWE8OO6QCOCXO8LF50KYM20AW,53.0,e25794343ee37d6fa8eeb11153b68d81,airplane,ShapeNet,7201f2a0f410dd0ea79efb489d71d723,airplane,ShapeNet,False,airplane/ShapeNet/7201f2a0f410dd0ea79efb489d71d723,airplane/ShapeNet/e25794343ee37d6fa8eeb11153b68d81,False,airplane,airplane,0,"['it', 'has', 'a', 'much', 'short', '-er', 'wingspan']",7,it has a much short -er wingspan,train,train,train,train,"[1, 23, 24, 26, 59, 8, 9, 3582, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67297,user_923,The rear of the fuselage is fan shaped,3CN4LGXD5ZHOLI4GWV93UU84IT14YE,131.0,4b623f70c9853080aac5531514d15662,airplane,ShapeNet,7c6a2879e359f505467f6b8c6b1d352f,airplane,ShapeNet,False,airplane/ShapeNet/7c6a2879e359f505467f6b8c6b1d352f,airplane/ShapeNet/4b623f70c9853080aac5531514d15662,True,airplane,airplane,0,"['the', 'rear', 'of', 'the', 'fuselage', 'is', 'fan', 'shaped']",8,the rear of the fuselage is fan shaped,train,train,train,train,"[1, 10, 1188, 38, 10, 3575, 7, 861, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0]",body
67298,user_1651,It has a longer rudder,33OOO72IVJEVZ0I1F4SM5BSDV95CTP,77.0,4b623f70c9853080aac5531514d15662,airplane,ShapeNet,7c6a2879e359f505467f6b8c6b1d352f,airplane,ShapeNet,False,airplane/ShapeNet/7c6a2879e359f505467f6b8c6b1d352f,airplane/ShapeNet/4b623f70c9853080aac5531514d15662,True,airplane,airplane,0,"['it', 'has', 'a', 'long', '-er', 'rudder']",6,it has a long -er rudder,train,train,train,train,"[1, 23, 24, 26, 32, 9, 3633, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tail
67299,user_90,There is one elevator,30OG32W0SW4C1LXVEZC5M0MORVZNEF,93.0,7f6e55daa567aade3a1cddb101d3e1ea,airplane,ShapeNet,2f4133664133746cf64801ad2940cdd5,airplane,ShapeNet,False,airplane/ShapeNet/2f4133664133746cf64801ad2940cdd5,airplane/ShapeNet/7f6e55daa567aade3a1cddb101d3e1ea,True,airplane,airplane,0,"['there', 'is', 'one', 'elevator']",4,there is one elevator,test,train,test,train,"[1, 15, 7, 19, 3682, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tail
67300,user_1755,Has one vertical stabilizer not two.,32M8BPYGAVFI7YIVNEP1HVBJIFPIGM,166.0,7f6e55daa567aade3a1cddb101d3e1ea,airplane,ShapeNet,2f4133664133746cf64801ad2940cdd5,airplane,ShapeNet,False,airplane/ShapeNet/2f4133664133746cf64801ad2940cdd5,airplane/ShapeNet/7f6e55daa567aade3a1cddb101d3e1ea,True,airplane,airplane,0,"['has', 'one', 'vertical', 'stabilizer', 'not', 'two']",6,has one vertical stabilizer not two,test,train,test,train,"[1, 24, 19, 283, 3590, 40, 17, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tail
67301,user_1347,There is no writing on the fuselage,3E7TUJ2EGEFMKDF1HUIGYH9JMTT9DJ,45.0,airplane_0011,airplane,ModelNet,b1021932b387da327f58a59a37266b2e,airplane,ShapeNet,False,airplane/ShapeNet/b1021932b387da327f58a59a37266b2e,airplane/ModelNet/airplane_0011,True,airplane,airplane,0,"['there', 'is', 'no', 'writing', 'on', 'the', 'fuselage']",7,there is no writing on the fuselage,test,train,test,train,"[1, 15, 7, 123, 736, 20, 10, 3575, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
67302,user_1651,The name of the aircraft is not engraved on the fuselage,3SB5N7Y3O5X7031FJO0VBRBNWHEG0N,93.0,airplane_0011,airplane,ModelNet,b1021932b387da327f58a59a37266b2e,airplane,ShapeNet,False,airplane/ShapeNet/b1021932b387da327f58a59a37266b2e,airplane/ModelNet/airplane_0011,True,airplane,airplane,0,"['the', 'name', 'of', 'the', 'aircraft', 'is', 'not', 'engraved', 'on', 'the', 'fuselage']",11,the name of the aircraft is not engraved on the fuselage,test,train,test,train,"[1, 10, 1332, 38, 10, 3599, 7, 40, 1566, 20, 10, 3575, 2, 0, 0, 0, 0, 0]",body
67303,user_655,The plane has two wings that bend and turn backwards,3ZPPDN2SLXPRCJT1DPT04ZR4M9CE97,294.0,a331e93c3184742853a6ddb5892da51a,airplane,ShapeNet,7bbe33ebb5429a0a7a9e881131950954,airplane,ShapeNet,False,airplane/ShapeNet/7bbe33ebb5429a0a7a9e881131950954,airplane/ShapeNet/a331e93c3184742853a6ddb5892da51a,True,airplane,airplane,0,"['the', 'plane', 'has', 'two', 'wings', 'that', 'bend', 'and', 'turn', 'backwards']",10,the plane has two wings that bend and turn backwards,test,train,test,train,"[1, 10, 1576, 24, 17, 762, 172, 190, 47, 142, 479, 2, 0, 0, 0, 0, 0, 0]",wing
67304,user_1607,"each side of the wingspan fold inward, creating sharp narrow tips",3ZY8KE4ISLWE6TW9PHTWQY5FW2PQVD,150.0,a331e93c3184742853a6ddb5892da51a,airplane,ShapeNet,7bbe33ebb5429a0a7a9e881131950954,airplane,ShapeNet,False,airplane/ShapeNet/7bbe33ebb5429a0a7a9e881131950954,airplane/ShapeNet/a331e93c3184742853a6ddb5892da51a,True,airplane,airplane,0,"['each', 'side', 'of', 'the', 'wingspan', 'fold', 'inward', 'creating', 'sharp', 'narrow', 'tips']",11,each side of the wingspan fold inward creating sharp narrow tips,test,train,test,train,"[1, 21, 22, 38, 10, 3582, 705, 1476, 3036, 206, 210, 878, 2, 0, 0, 0, 0, 0]",wing
67307,user_786,Its fuselage top is smoother and less bumpy,3UN61F00HYIXK0WUW50JRQLLFY0R5F,119.0,64dbeac5250de2bfc5d50480246d2c40,airplane,ShapeNet,cb1aff81a3c6ef71d25fd5e3115979a5,airplane,ShapeNet,False,airplane/ShapeNet/cb1aff81a3c6ef71d25fd5e3115979a5,airplane/ShapeNet/64dbeac5250de2bfc5d50480246d2c40,True,airplane,airplane,0,"['its', 'fuselage', 'top', 'is', 'smooth', '-er', 'and', 'less', 'bumpy']",9,its fuselage top is smooth -er and less bumpy,test,train,test,train,"[1, 5, 3575, 99, 7, 379, 9, 47, 229, 2937, 2, 0, 0, 0, 0, 0, 0, 0]",body
67308,user_1607,"the wingspan is smooth, and flat in shape",33PPO7FECX8FVE84LOOTBA8M5VKID3,79.0,64dbeac5250de2bfc5d50480246d2c40,airplane,ShapeNet,cb1aff81a3c6ef71d25fd5e3115979a5,airplane,ShapeNet,False,airplane/ShapeNet/cb1aff81a3c6ef71d25fd5e3115979a5,airplane/ShapeNet/64dbeac5250de2bfc5d50480246d2c40,True,airplane,airplane,0,"['the', 'wingspan', 'is', 'smooth', 'and', 'flat', 'in', 'shape']",8,the wingspan is smooth and flat in shape,test,train,test,train,"[1, 10, 3582, 7, 379, 47, 129, 90, 93, 2, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67309,user_947,The target plane has a longer fuselage.,3IRIK4HM3CDPX27PJRKTU10ZBSEC6G,67.0,1896f1f8724aff33b7ea0a7ab024f81e,airplane,ShapeNet,143326cbe409ca9f62048be44e1fa435,airplane,ShapeNet,False,airplane/ShapeNet/143326cbe409ca9f62048be44e1fa435,airplane/ShapeNet/1896f1f8724aff33b7ea0a7ab024f81e,True,airplane,airplane,0,"['the', 'target', 'plane', 'has', 'a', 'long', '-er', 'fuselage']",8,the target plane has a long -er fuselage,train,train,train,train,"[1, 10, 11, 1576, 24, 26, 32, 9, 3575, 2, 0, 0, 0, 0, 0, 0, 0, 0]",body
67316,user_947,"The target has a shorter, flatter fuselage.",3MRNMEIQW7ZHLFGA6RL63Q0EMW2DLU,43.0,556d2b99469e62e623a346a784afd6ba,airplane,ShapeNet,c78cbd0e53900a1ef34db3de24263f32,airplane,ShapeNet,False,airplane/ShapeNet/c78cbd0e53900a1ef34db3de24263f32,airplane/ShapeNet/556d2b99469e62e623a346a784afd6ba,True,airplane,airplane,0,"['the', 'target', 'has', 'a', 'short', '-er', 'flat', '-er', 'fuselage']",9,the target has a short -er flat -er fuselage,train,train,train,train,"[1, 10, 11, 24, 26, 8, 9, 129, 9, 3575, 2, 0, 0, 0, 0, 0, 0, 0]",body
67317,user_90,It does not have traditional wing shapes,34S6N1K2ZXCYXVLCSN4WUBFCEGRHLN,61.0,93314e5d740a48049a6e43b878d5b335,airplane,ShapeNet,2b5c0a38c754927d21abaaa81d1a4195,airplane,ShapeNet,False,airplane/ShapeNet/2b5c0a38c754927d21abaaa81d1a4195,airplane/ShapeNet/93314e5d740a48049a6e43b878d5b335,True,airplane,airplane,0,"['it', 'does', 'not', 'have', 'traditional', 'wing', 'shapes']",7,it does not have traditional wing shapes,train,train,train,train,"[1, 23, 39, 40, 84, 1030, 2711, 980, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67324,user_947,"The target plane has larger, more rectangular shaped wings.",34FNN24DCO26H18GA0SDZMEIILM5Y2,48.0,afe6a70cc5fa98fbd93d05336f155bb9,airplane,ShapeNet,7f3446564689ac918f69a600441c970,airplane,ShapeNet,False,airplane/ShapeNet/7f3446564689ac918f69a600441c970,airplane/ShapeNet/afe6a70cc5fa98fbd93d05336f155bb9,True,airplane,airplane,0,"['the', 'target', 'plane', 'has', 'large', '-er', 'more', 'rectangular', 'shaped', 'wings']",10,the target plane has large -er more rectangular shaped wings,train,train,train,train,"[1, 10, 11, 1576, 24, 94, 9, 34, 128, 14, 762, 2, 0, 0, 0, 0, 0, 0]",wing
67327,user_923,The wings are triangular in shape,3LKC68YZ3CWO06JY0E6ONVTTOB0OW6,94.0,3921f5f454c5733e96e161ce7a956a8,airplane,ShapeNet,airplane_0207,airplane,ModelNet,False,airplane/ModelNet/airplane_0207,airplane/ShapeNet/3921f5f454c5733e96e161ce7a956a8,False,airplane,airplane,0,"['the', 'wings', 'are', 'triangular', 'in', 'shape']",6,the wings are triangular in shape,train,train,train,train,"[1, 10, 762, 16, 564, 90, 93, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67328,user_1128,it has rectangular wings,3NGI5ARFTVYDK5FWIQUIJ58P2311PF,56.0,3921f5f454c5733e96e161ce7a956a8,airplane,ShapeNet,airplane_0207,airplane,ModelNet,False,airplane/ModelNet/airplane_0207,airplane/ShapeNet/3921f5f454c5733e96e161ce7a956a8,False,airplane,airplane,0,"['it', 'has', 'rectangular', 'wings']",4,it has rectangular wings,train,train,train,train,"[1, 23, 24, 128, 762, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67329,user_923,The fuselage is shorter,3RANCT1ZVHARP85K19M1ZN8XWTJUBG,93.0,db73a3c857949f469a6e43b878d5b335,airplane,ShapeNet,5b3e534b2d022a9528be5258a76a8dcf,airplane,ShapeNet,False,airplane/ShapeNet/5b3e534b2d022a9528be5258a76a8dcf,airplane/ShapeNet/db73a3c857949f469a6e43b878d5b335,True,airplane,airplane,0,"['the', 'fuselage', 'is', 'short', '-er']",5,the fuselage is short -er,train,train,train,train,"[1, 10, 3575, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
67334,user_1894,The fuselage is cylindrical.,30LB5CDZNE37RKWK9GOKWYRT78U0ZK,409.0,89f21747e6403735d9e1375411b582e,airplane,ShapeNet,1b300fd9ad4050e6301fa0a0663ee996,airplane,ShapeNet,False,airplane/ShapeNet/1b300fd9ad4050e6301fa0a0663ee996,airplane/ShapeNet/89f21747e6403735d9e1375411b582e,False,airplane,airplane,0,"['the', 'fuselage', 'is', 'cylindrical']",4,the fuselage is cylindrical,train,train,train,train,"[1, 10, 3575, 7, 176, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
67336,user_1712,it has two engines,3EO896NRAYOI7EO7PW98SF58LO1JTN,69.0,a7751857e571d6bd3c326782eb2d380e,airplane,ShapeNet,afa65aa66f7ca040873ec74c119307b9,airplane,ShapeNet,False,airplane/ShapeNet/afa65aa66f7ca040873ec74c119307b9,airplane/ShapeNet/a7751857e571d6bd3c326782eb2d380e,True,airplane,airplane,0,"['it', 'has', 'two', 'engines']",4,it has two engines,train,train,train,train,"[1, 23, 24, 17, 3576, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",engine
67340,user_947,The target plane has a much larger wingspan.,3X31TUMD7ZFNTK0YQY1B2OZ5XOWL1N,37.0,47a4ed133dd37264521546825315c695,airplane,ShapeNet,92a83ecaa10e8d3f78e919a72d9a39e7,airplane,ShapeNet,False,airplane/ShapeNet/92a83ecaa10e8d3f78e919a72d9a39e7,airplane/ShapeNet/47a4ed133dd37264521546825315c695,False,airplane,airplane,0,"['the', 'target', 'plane', 'has', 'a', 'much', 'large', '-er', 'wingspan']",9,the target plane has a much large -er wingspan,train,train,train,train,"[1, 10, 11, 1576, 24, 26, 59, 94, 9, 3582, 2, 0, 0, 0, 0, 0, 0, 0]",wing
67342,user_2118,the wings are longer,3HYA4D452TC8ID8YNRYRCU4QTPC2FN,49.0,faa361f642620bb72def37e9c0b35d0e,airplane,ShapeNet,a839663396fe378a896facc4c7b99761,airplane,ShapeNet,False,airplane/ShapeNet/a839663396fe378a896facc4c7b99761,airplane/ShapeNet/faa361f642620bb72def37e9c0b35d0e,True,airplane,airplane,0,"['the', 'wings', 'are', 'long', '-er']",5,the wings are long -er,train,train,train,train,"[1, 10, 762, 16, 32, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67346,user_947,The target has a longer wingspan.,3IGI0VL649DYDCAK8DF1RCG2VWONO0,56.0,6720352c366eba1a60370f16a3e15e76,airplane,ShapeNet,9b09169e0a2b8650dcadc22bf3c23ace,airplane,ShapeNet,False,airplane/ShapeNet/9b09169e0a2b8650dcadc22bf3c23ace,airplane/ShapeNet/6720352c366eba1a60370f16a3e15e76,False,airplane,airplane,0,"['the', 'target', 'has', 'a', 'long', '-er', 'wingspan']",7,the target has a long -er wingspan,train,train,train,train,"[1, 10, 11, 24, 26, 32, 9, 3582, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67347,user_786,It has two propellor engines,30JNVC0ORBD9OS1PKSCSBXE6ORAQHR,84.0,fb0f2907b977e7cb67c5e3041553656b,airplane,ShapeNet,5abe1e80846dd485c3e7213e9e8493f0,airplane,ShapeNet,False,airplane/ShapeNet/5abe1e80846dd485c3e7213e9e8493f0,airplane/ShapeNet/fb0f2907b977e7cb67c5e3041553656b,False,airplane,airplane,0,"['it', 'has', 'two', 'propellor', 'engines']",5,it has two propellor engines,train,train,train,train,"[1, 23, 24, 17, 759, 3576, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",engine
67351,user_1347,The wings are wider,3S4AW7T80DB4LJXHDGKD0M689AGL4E,67.0,f25da5eca572f01bd8d90babf3c5509a,airplane,ShapeNet,ec8ba88cdead53f336dafa9b6763ef3f,airplane,ShapeNet,False,airplane/ShapeNet/ec8ba88cdead53f336dafa9b6763ef3f,airplane/ShapeNet/f25da5eca572f01bd8d90babf3c5509a,False,airplane,airplane,0,"['the', 'wings', 'are', 'wide', '-er']",5,the wings are wide -er,train,train,train,train,"[1, 10, 762, 16, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
67352,user_1607,"the wingspan is flat, and longer in length",3018Q3ZVOKJUQ68BR1R0Z1177E5RAT,200.0,f25da5eca572f01bd8d90babf3c5509a,airplane,ShapeNet,ec8ba88cdead53f336dafa9b6763ef3f,airplane,ShapeNet,False,airplane/ShapeNet/ec8ba88cdead53f336dafa9b6763ef3f,airplane/ShapeNet/f25da5eca572f01bd8d90babf3c5509a,False,airplane,airplane,0,"['the', 'wingspan', 'is', 'flat', 'and', 'long', '-er', 'in', 'length']",9,the wingspan is flat and long -er in length,train,train,train,train,"[1, 10, 3582, 7, 129, 47, 32, 9, 90, 155, 2, 0, 0, 0, 0, 0, 0, 0]",wing
67357,user_1347,The wings are more triangular,3STRJBFXOYKDIYUP7H9KTU5L09TKT7,89.0,94056866a14b015a50c626aa72455dae,airplane,ShapeNet,4d0994838c31434cef5f09964a6a1f97,airplane,ShapeNet,False,airplane/ShapeNet/4d0994838c31434cef5f09964a6a1f97,airplane/ShapeNet/94056866a14b015a50c626aa72455dae,False,airplane,airplane,0,"['the', 'wings', 'are', 'more', 'triangular']",5,the wings are more triangular,train,train,train,train,"[1, 10, 762, 16, 34, 564, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
